,count,references
See Swinburne’s Travels,1,Swinburne’s Travels
See Lipothymia,1,Lipothymia
See Combination,1,Combination
See Scaie,1,Scaie
"See the
article Falconry",1,"the
article Falconry"
See Moral Philosophyy N° 13r,1,Moral Philosophyy N° 13r
See Blackstone's Commentaries,1,Blackstone's Commentaries
"See Prac
tical Education",1,"Prac
tical Education"
See Carneades,1,Carneades
See Cap,1,Cap
"See dp-
The appropriating corporations",1,"dp-
The appropriating corporations"
See Writing,1,Writing
See Moral Vhilosophy,1,Moral Vhilosophy
See Nihil,1,Nihil
"See CotouR-Ma-
king",1,"CotouR-Ma-
king"
See LINLITHGOWSHIRE,1,LINLITHGOWSHIRE
See Opinion),1,Opinion)
See 1^'oetry,1,1^'oetry
"See Pedometfr '   
ODONTALGIA",1,"Pedometfr '   
ODONTALGIA"
See the article Monk,1,the article Monk
See Oryzivora,1,Oryzivora
"See Toe- to one °f ^!er mistresses; * which last piece confirms
fry",1,"Toe- to one °f ^!er mistresses; * which last piece confirms
fry"
See Secale,1,Secale
"See the article
Wind",1,"the article
Wind"
See Annuities,1,Annuities
"See Medicine
and Surgery",1,"Medicine
and Surgery"
See Parhelion,1,Parhelion
See Aouste,1,Aouste
See February,1,February
See Flag and Standard,1,Flag and Standard
"See Ambres-
BURY",1,"Ambres-
BURY"
See Julian,1,Julian
See Blatta,1,Blatta
See Journal Encyclopec/ique,1,Journal Encyclopec/ique
"See Cataphry-
gians and Montanists",1,"Cataphry-
gians and Montanists"
See Ant-Jacket and Bamboo-Habit,1,Ant-Jacket and Bamboo-Habit
See Romano,1,Romano
See Alexandria,1,Alexandria
"See Book-keep-
ING",1,"Book-keep-
ING"
See Mosheim,1,Mosheim
See Coccus,1,Coccus
See Freeze,1,Freeze
See Pennatula,1,Pennatula
"See An-
1 'avan-
GELO",1,"An-
1 'avan-
GELO"
See the Supplement to Swift,1,the Supplement to Swift
See Goggle,1,Goggle
See the articles Curate,1,the articles Curate
See Gymnasium,1,Gymnasium
See Food and Drink in this work,1,Food and Drink in this work
See Magnet,1,Magnet
See Allocutio,1,Allocutio
See Hykes,1,Hykes
"See Anap-
rhicas",1,"Anap-
rhicas"
See Ginbon’s Rom,1,Ginbon’s Rom
See Isatis,1,Isatis
"See Bo-^811®’
Class XX",1,"Bo-^811®’
Class XX"
See Bac,1,Bac
See NlCOTIANA,1,NlCOTIANA
See Common-Place,1,Common-Place
See Fore-Staff,1,Fore-Staff
See Calligonum,1,Calligonum
"See each of these ar
ticles",1,"each of these ar
ticles"
See Chinnor,1,Chinnor
See Essay on Heat,1,Essay on Heat
"See the pre
ceding article",1,"the pre
ceding article"
See Biskuit,1,Biskuit
See Caaba,1,Caaba
See Heteroscii,1,Heteroscii
See Dan,1,Dan
See GUNNERY,1,GUNNERY
See Palestine,1,Palestine
See Formosa,1,Formosa
See Royal Famdy,1,Royal Famdy
See Bukhara,1,Bukhara
See Samos,1,Samos
"See Plants
and Sap",1,"Plants
and Sap"
"See Co-
in the gardens of Surat he saw this kind of stucco made
use of intead of gravel for the walks",1,"Co-
in the gardens of Surat he saw this kind of stucco made
use of intead of gravel for the walks"
See Asparagus,1,Asparagus
See Cartesians,1,Cartesians
"See the article Electri
city",1,"the article Electri
city"
See Citadinesca,1,Citadinesca
See Seamen,1,Seamen
"See Botany In-
A a 2 CLEMENCY",1,"Botany In-
A a 2 CLEMENCY"
See Gem,1,Gem
See next article,1,next article
See Scanto,1,Scanto
See Atrofa,1,Atrofa
See Chartophylax,1,Chartophylax
"See Burrowsxow-
NESS",1,"Burrowsxow-
NESS"
See Staphyltea,1,Staphyltea
See also our article Providence,1,also our article Providence
See Odys,1,Odys
"See the
articles Connecticut",1,"the
articles Connecticut"
"See Ml-
SCNAH",1,"Ml-
SCNAH"
See Carlow,1,Carlow
See Favo,1,Favo
See Gough's edition of Camden,1,Gough's edition of Camden
See Humulus,1,Humulus
See Spinacia,1,Spinacia
See CROSS-Jack,1,CROSS-Jack
"See Me-
Dicine",1,"Me-
Dicine"
See Pallas’s Travels,1,Pallas’s Travels
"See an
account of methods employed in the education of this
class of persons",1,"an
account of methods employed in the education of this
class of persons"
"See ftruti
ing",1,"ftruti
ing"
See Realgar,1,Realgar
See Electrometers,1,Electrometers
"See Christianity and Chris
tians",1,"Christianity and Chris
tians"
"See Go~
the practice of any art",1,"Go~
the practice of any art"
See Geoefr^a,1,Geoefr^a
"See Arbiter and Arbi
tration",1,"Arbiter and Arbi
tration"
See the article LYCURGUS,1,the article LYCURGUS
See the article Mandamus,1,the article Mandamus
See Connexion,1,Connexion
"See Acci-
PENSER",1,"Acci-
PENSER"
See Coreopsis,1,Coreopsis
See CoPY-lhght,1,CoPY-lhght
"See record at the end of Burnet’s History of the Re
formation",1,"record at the end of Burnet’s History of the Re
formation"
"See the ar*
tides Baking and Bread",1,"the ar*
tides Baking and Bread"
See Flora and 1 lorales Ludt,1,Flora and 1 lorales Ludt
See Beguards,1,Beguards
See Valentinians,1,Valentinians
"See the
tumor re-
Opiate WIcare that a sufficient quantity is left",1,"the
tumor re-
Opiate WIcare that a sufficient quantity is left"
See /4n<o-wall i-,1,/4n<o-wall i-
See Dominicans,1,Dominicans
"See Ichthyology
Jjidex",1,"Ichthyology
Jjidex"
"See Hercula
neum",1,"Hercula
neum"
See PoiNT-Blank,1,PoiNT-Blank
See I’oiNClANA,1,I’oiNClANA
See Prime of Wales's Island,1,Prime of Wales's Island
See Officers,1,Officers
See Cheese,1,Cheese
"See Confusion of
Tongues",1,"Confusion of
Tongues"
See N° 13 and 14,1,N° 13 and 14
"See Re
gent",1,"Re
gent"
See Bulimia,1,Bulimia
"See particularly his sermons on the rebellion in 1745 ; on the Protestant working schools in Ireland ; on the
4 5
SEC [i
With the Dissenters his Grace was sincerely desirous
of cultivating a good understanding",1,"particularly his sermons on the rebellion in 1745 ; on the Protestant working schools in Ireland ; on the
4 5
SEC [i
With the Dissenters his Grace was sincerely desirous
of cultivating a good understanding"
See Styrax,1,Styrax
See HoLla\’D,1,HoLla\’D
See COND,1,COND
See each of these articles in the general alphabet,1,each of these articles in the general alphabet
See Augustus,1,Augustus
"See Astro
nomy and Kalendar",1,"Astro
nomy and Kalendar"
See Davenant’s Essay on Trade,1,Davenant’s Essay on Trade
"See Botany
Byssus",1,"Botany
Byssus"
See Ebenus,1,Ebenus
See MEDICINE Itldex,1,MEDICINE Itldex
"See these ar
ticles ; and for a representation of their different insig
nia",1,"these ar
ticles ; and for a representation of their different insig
nia"
"See the
article Foundry",1,"the
article Foundry"
See Airy,1,Airy
"See Habeas
Corpvs",1,"Habeas
Corpvs"
See Board,1,Board
"See Mugil and Bo-
tar go",1,"Mugil and Bo-
tar go"
"See Microsco
pic objects",1,"Microsco
pic objects"
See Anthropophagi,1,Anthropophagi
See Melissa and Mentha,1,Melissa and Mentha
See Cecil,1,Cecil
"See Pe
dro",1,"Pe
dro"
See Truce,1,Truce
See Hana,1,Hana
See Macedon,1,Macedon
"See Ancient Meta-
necessity of admitting r^aS0”“1S conclusive",1,"Ancient Meta-
necessity of admitting r^aS0”“1S conclusive"
"See The
ology",1,"The
ology"
See Fear and Fright,1,Fear and Fright
See the articles Achromatic Glasses,1,the articles Achromatic Glasses
See Genista,1,Genista
See I easts,1,I easts
See Carte,1,Carte
See Re-animation,1,Re-animation
See Nero,1,Nero
See Cheshire,1,Cheshire
See Palatine,1,Palatine
See examples,1,examples
See AxiMAL-Flower,1,AxiMAL-Flower
See WoRK-House,1,WoRK-House
See of the patriarch,1,of the patriarch
"See the article Ba
rometrical Measurements in the Supplement;
and for an account of many ingenious contrivances to
make the instruments accurate",1,"the article Ba
rometrical Measurements in the Supplement;
and for an account of many ingenious contrivances to
make the instruments accurate"
See Armada,1,Armada
"See Inter
val",1,"Inter
val"
See Salmon-FisHERr,1,Salmon-FisHERr
"See W
through which men oveiva ",1,"W
through which men oveiva "
"See also the works of Dr Hurd ;
consult likewise those of Newton",1,"also the works of Dr Hurd ;
consult likewise those of Newton"
"See Jatro-
fha",1,"Jatro-
fha"
See Commerce,1,Commerce
See under Trichecus,1,under Trichecus
See Ostracism,1,Ostracism
See Fe ; and China,1,Fe ; and China
See Lacquer,1,Lacquer
"See the article Bishop
and Deacon",1,"the article Bishop
and Deacon"
"See the
preceding section)",1,"the
preceding section)"
See the Articles Commerce,1,the Articles Commerce
See Blankof,1,Blankof
See Fluidity,1,Fluidity
See Hermit,1,Hermit
See Gellius,1,Gellius
See Caryophyllus,1,Caryophyllus
See Adrian IV,1,Adrian IV
See Hackney Coaches,1,Hackney Coaches
See Equits,1,Equits
"See Castor
and Pollux",1,"Castor
and Pollux"
"See Dis-
The reason which renders dissonance disagreeable",1,"Dis-
The reason which renders dissonance disagreeable"
"See the ar
ticles Chromatic",1,"the ar
ticles Chromatic"
See Vermin',1,Vermin'
See New Piiitain,1,New Piiitain
"See PIega- Heci3
TOMB",1,"PIega- Heci3
TOMB"
See Vulture,1,Vulture
See Marhattas,1,Marhattas
See Cardiganshire,1,Cardiganshire
See Idiot and Lunatic,1,Idiot and Lunatic
See Design,1,Design
"See Nevis
marked out as the next victim ; but an end of all these and St
aspiring hopes was fast approaching",1,"Nevis
marked out as the next victim ; but an end of all these and St
aspiring hopes was fast approaching"
See Moral Philosophy),1,Moral Philosophy)
See Cm- century ; the one under the protection of St Crispin *,1,Cm- century ; the one under the protection of St Crispin *
See Black-AcI,1,Black-AcI
See Shackles,1,Shackles
See A- Tyne in Northumberland *,1,A- Tyne in Northumberland *
"See further the article
Bice",1,"further the article
Bice"
See lxxix,1,lxxix
See Enharmonic,1,Enharmonic
See Opium,1,Opium
See Psalm,1,Psalm
See Deut,1,Deut
See the articles Power,1,the articles Power
See Kalmucks,1,Kalmucks
See Orkney,1,Orkney
See Thuya,1,Thuya
See Counsellor,1,Counsellor
See Metelin,1,Metelin
See Galway,1,Galway
See Cariophyllus,1,Cariophyllus
See Cucubalus,1,Cucubalus
See IUlicI xxi,1,IUlicI xxi
See Rubus,1,Rubus
See the annexed Table,1,the annexed Table
See Sepia,1,Sepia
See Resurrection,1,Resurrection
"See Dial
ling",1,"Dial
ling"
See Monastery,1,Monastery
See (History of) Persia,1,(History of) Persia
See LinELLULA,1,LinELLULA
See Cask,1,Cask
See German,1,German
"See the earth where Harun is to be
buried",1,"the earth where Harun is to be
buried"
See N° 3,1,N° 3
See Becket,1,Becket
See Cagi,1,Cagi
"See Botany There is but one tolerable street j and that is where
/We",1,"Botany There is but one tolerable street j and that is where
/We"
See Nazarite,1,Nazarite
"See that article ; and for the particular
manner of angling for the different kinds of fish",1,"that article ; and for the particular
manner of angling for the different kinds of fish"
See Tonic,1,Tonic
See Mahometans,1,Mahometans
See Anacardium,1,Anacardium
See Surgeon,1,Surgeon
See Church,1,Church
See the preceding note,1,the preceding note
See Longitude,1,Longitude
See Polyiheism,1,Polyiheism
See Kroute,1,Kroute
"See further the article Petrifac
tion",1,"further the article Petrifac
tion"
"See New Britain and
Greenland",1,"New Britain and
Greenland"
See Botany ljex,1,Botany ljex
"See Anatomy
Table of the Muscles",1,"Anatomy
Table of the Muscles"
See LXIH,1,LXIH
See Neat,1,Neat
See GooD-Friday,1,GooD-Friday
See Fctminea Planta,1,Fctminea Planta
"See the
article
Blake",1,"the
article
Blake"
"See also the
article Egypt in the Supplement",1,"also the
article Egypt in the Supplement"
"See Practical Essay on Dis
eases ojlhe Viscera",1,"Practical Essay on Dis
eases ojlhe Viscera"
"See Charge to enter
Heir",1,"Charge to enter
Heir"
See Parus,1,Parus
"See Pneuma-
t Tics",1,"Pneuma-
t Tics"
"See Vu\
that scale",1,"Vu\
that scale"
"See History of
Persia",1,"History of
Persia"
See Homine,1,Homine
See Cybele,1,Cybele
"See Mace
donia",1,"Mace
donia"
See Guild,1,Guild
See Longford,1,Longford
See Namptwich,1,Namptwich
"See Cyclop-
terus",1,"Cyclop-
terus"
See Venus,1,Venus
"See Maiden and Guil-
LOTINE",1,"Maiden and Guil-
LOTINE"
See Baston,1,Baston
"See Map of
about 310 miles in length",1,"Map of
about 310 miles in length"
"See Conchology Inde
DENTARIA",1,"Conchology Inde
DENTARIA"
"See SUPPLEMEN
COTTON",1,"SUPPLEMEN
COTTON"
See Neivton'>s Principia,1,Neivton'>s Principia
See Tropteolum,1,Tropteolum
See Nitre,1,Nitre
See Hook Binding,1,Hook Binding
See Balistes,1,Balistes
See the note upon the art,1,the note upon the art
See Quadrat,1,Quadrat
See Binle (Gm?&,1,Binle (Gm?&
See Sulphureous waters,1,Sulphureous waters
See Music and Tone,1,Music and Tone
See Borago,1,Borago
See Abelard,1,Abelard
See Bo- ment,1,Bo- ment
See Assembly {General,1,Assembly {General
"See the articles An
drogynes and Hermaphrodite",1,"the articles An
drogynes and Hermaphrodite"
"See Concen
tration",1,"Concen
tration"
See Meal,1,Meal
See Bixa,1,Bixa
See Empetrum,1,Empetrum
"See Arithmetic and Propor
tion",1,"Arithmetic and Propor
tion"
See Equestrian Order,1,Equestrian Order
See Decoy,1,Decoy
See Brig,1,Brig
"See the article Weights and
~—' Measures",1,"the article Weights and
~—' Measures"
"See '
FELONY'",1,"'
FELONY'"
See Stillingfleet’s Origines Sacrcc,1,Stillingfleet’s Origines Sacrcc
"See POINTING; see also Pe
riod",1,"POINTING; see also Pe
riod"
"See Hi -
importance",1,"Hi -
importance"
See the two decrees of these artists preserved by Chishull,1,the two decrees of these artists preserved by Chishull
See Hart's-Horn,1,Hart's-Horn
See Lunacy,1,Lunacy
See the article Bank,1,the article Bank
See Astarte,1,Astarte
See Klaproth,1,Klaproth
"See a new method of bor
ing for coal descrined in Dr Millar’s edition of Wil-
16 Harris's Min",1,"a new method of bor
ing for coal descrined in Dr Millar’s edition of Wil-
16 Harris's Min"
See Prostate,1,Prostate
See CalSar,1,CalSar
"See N°
14",1,"N°
14"
See Ostracion,1,Ostracion
See Phormium,1,Phormium
"See United
dorff",1,"United
dorff"
See Chaos,1,Chaos
See Ordination,1,Ordination
See Subeeptitious,1,Subeeptitious
"See a representation of
the above insignia",1,"a representation of
the above insignia"
See Chlorosis,1,Chlorosis
See Caltha,1,Caltha
See Petromyzon,1,Petromyzon
"See Longi
tude",1,"Longi
tude"
See Scrophularia,1,Scrophularia
See Harquebus,1,Harquebus
See txxvii,1,txxvii
"See Wea
ther",1,"Wea
ther"
See Deed,1,Deed
See Glazing,1,Glazing
See Apostrophe,1,Apostrophe
See Hebrew and Jews,1,Hebrew and Jews
See Myroxilon,1,Myroxilon
See Rockixg-Stoxks,1,Rockixg-Stoxks
See Mothe,1,Mothe
See Burnet,1,Burnet
See the article Resemblance and Dissimilitude,1,the article Resemblance and Dissimilitude
See Harlem,1,Harlem
"See North
amptonshire",1,"North
amptonshire"
See also Alum,1,also Alum
See Me-,1,Me-
"See Mechanics) ; and if the velocity
impressed
Vpg
v/16",1,"Mechanics) ; and if the velocity
impressed
Vpg
v/16"
See Concave,1,Concave
See Iulus,1,Iulus
"See Alope
cia",1,"Alope
cia"
See Fordoun,1,Fordoun
See Ionia,1,Ionia
"See the article Bridge
in the Supplement",1,"the article Bridge
in the Supplement"
See Newt,1,Newt
"See Rhamphas-
tos",1,"Rhamphas-
tos"
See Hampshire,1,Hampshire
See the fig,1,the fig
See Urim,1,Urim
"See Francis
cans",1,"Francis
cans"
See Sergeanty,1,Sergeanty
See IIecweat,1,IIecweat
See STERLING,1,STERLING
See Viola,1,Viola
"See Circoncellio-
NES",1,"Circoncellio-
NES"
See Finre,1,Finre
See Parr,1,Parr
"See Co
hesion",1,"Co
hesion"
See Em^eriza,1,Em^eriza
See Lapland,1,Lapland
See Aldebaran,1,Aldebaran
See Exoland,1,Exoland
See Parent and Child,1,Parent and Child
"See Arithmetic N®
ii",1,"Arithmetic N®
ii"
"See Bar
iry",1,"Bar
iry"
See Hume's dialogues on Nat,1,Hume's dialogues on Nat
"See the articles
gentlemen",1,"the articles
gentlemen"
"See Nis-
bet on Diet
MATEBIA
comes increased by indulgence ami a habit",1,"Nis-
bet on Diet
MATEBIA
comes increased by indulgence ami a habit"
See Pope’s Iliad,1,Pope’s Iliad
"See an account of them in
Lucret",1,"an account of them in
Lucret"
"See the article
Knight",1,"the article
Knight"
"See N° 33^0> ant^ 13 given sindlar
doses",1,"N° 33^0> ant^ 13 given sindlar
doses"
See Rainbow,1,Rainbow
See Quantity,1,Quantity
See V ariatiGn,1,V ariatiGn
See Bishop Law’s Considerations on the Theory of Religion,1,Bishop Law’s Considerations on the Theory of Religion
See Declinator,1,Declinator
See BoTANY,1,BoTANY
See the article Chart,1,the article Chart
See Circumcelliones,1,Circumcelliones
See Compass,1,Compass
See Linerty of the Press,1,Linerty of the Press
See the ' ^Iie philosophers of ancient Greece,1,the ' ^Iie philosophers of ancient Greece
See Dope-Dancer,1,Dope-Dancer
See Gal,1,Gal
See Chemistry hidex,1,Chemistry hidex
See Albugo and SURGERY,1,Albugo and SURGERY
"See fur
ther the article Complexion",1,"fur
ther the article Complexion"
"See Athens
Sparta",1,"Athens
Sparta"
See Anthelmintics,1,Anthelmintics
See Lanarkshire,1,Lanarkshire
See the article Trial,1,the article Trial
"See Daemon and De
moniacs)",1,"Daemon and De
moniacs)"
"See DE
COMPOSITION",1,"DE
COMPOSITION"
See Borgia,1,Borgia
See lvi,1,lvi
"See the second series of Experiments by
the French Academicians $ see also Franklin’s Essays)",1,"the second series of Experiments by
the French Academicians $ see also Franklin’s Essays)"
See Reservation,1,Reservation
"See his reasons in
his book De leg",1,"his reasons in
his book De leg"
See Wood’s Hist,1,Wood’s Hist
"See Tt'-
carne hither",1,"Tt'-
carne hither"
See Fothering,1,Fothering
See Celtis,1,Celtis
See the article Physiology,1,the article Physiology
See Frachinus,1,Frachinus
See Pearl,1,Pearl
"See Arundelian Marblcsy
and Parian Chronicle",1,"Arundelian Marblcsy
and Parian Chronicle"
See Gradual,1,Gradual
See Homogeneous,1,Homogeneous
See Hour Glass,1,Hour Glass
See Acetic Acid,1,Acetic Acid
See Camaieiu,1,Camaieiu
See CocK-Fighting,1,CocK-Fighting
See TV- urbanity,1,TV- urbanity
See Cajetan,1,Cajetan
"See Chandler s Travels in
Asia Minor",1,"Chandler s Travels in
Asia Minor"
See Guilandina,1,Guilandina
"See (History
of) Scotland",1,"(History
of) Scotland"
See Jlipiimi Montes,1,Jlipiimi Montes
See the articles CabbalisTS,1,the articles CabbalisTS
See xjTC t0 the SenSin,1,xjTC t0 the SenSin
See the article Chastity,1,the article Chastity
See China and Tartary,1,China and Tartary
"See Por
celain",1,"Por
celain"
See Croisiers,1,Croisiers
See Narration and Description,1,Narration and Description
See Beria,1,Beria
"See Homicide'
and Murder",1,"Homicide'
and Murder"
See Brewing),1,Brewing)
See Luxury,1,Luxury
See Assumpsit and Oath,1,Assumpsit and Oath
See Intercalary Days,1,Intercalary Days
See \\atcH,1,\\atcH
See Charles V,1,Charles V
See Radnorshire,1,Radnorshire
"See Syra
cuse",1,"Syra
cuse"
"See Cham
ber in Policy",1,"Cham
ber in Policy"
"See y—«
Supplement",1,"y—«
Supplement"
See Gillicranky,1,Gillicranky
"See Devise-
DEVIL {Diabolus)",1,"Devise-
DEVIL {Diabolus)"
See Aristotle,1,Aristotle
See Greek Section),1,Greek Section)
"See Quebec j
see also Canada",1,"Quebec j
see also Canada"
See Poultry,1,Poultry
See Fort William,1,Fort William
"See the plan and fitting up
of a dock-yard",1,"the plan and fitting up
of a dock-yard"
"See a farther
account of this custom in Pott",1,"a farther
account of this custom in Pott"
See Rotation),1,Rotation)
"See 1
To attempt any thing like a critical examination o\row's'1
even the most celebrated writers on the natural histoiy
of the mammalia would far exceed the limits which we
are obliged to prescrine to this article",1,"1
To attempt any thing like a critical examination o\row's'1
even the most celebrated writers on the natural histoiy
of the mammalia would far exceed the limits which we
are obliged to prescrine to this article"
"See Attrac
tion and Cohesion",1,"Attrac
tion and Cohesion"
See Chili,1,Chili
See Empiric,1,Empiric
"See Harrison and Lon
gitude",1,"Harrison and Lon
gitude"
See Pyrotechnics,1,Pyrotechnics
See his Discourse on the several Dispensations of revealed Religion,1,his Discourse on the several Dispensations of revealed Religion
"See the Gospel
according to St John",1,"the Gospel
according to St John"
See Prescription,1,Prescription
"See Fortis’s Travels into Dalmatia j and those of our
readers who wish to prosecute this inquiry may consult
with advantage Parkinson’s Organic Remains of a For
mer World",1,"Fortis’s Travels into Dalmatia j and those of our
readers who wish to prosecute this inquiry may consult
with advantage Parkinson’s Organic Remains of a For
mer World"
See Coast,1,Coast
See Kildare,1,Kildare
See Celeustes,1,Celeustes
See Esquire,1,Esquire
See receipts,1,receipts
See the article Hour,1,the article Hour
See Albigenses),1,Albigenses)
See Passover and Easter,1,Passover and Easter
See IvESEDA,1,IvESEDA
See Court of Cuivalry,1,Court of Cuivalry
See Conic assymptotes CN,1,Conic assymptotes CN
See Butile,1,Butile
See Orizonti,1,Orizonti
"See further on
this subject the article Law",1,"further on
this subject the article Law"
See Negroland,1,Negroland
"See Sliding
Rule",1,"Sliding
Rule"
See the article Manfredonia),1,the article Manfredonia)
See Orgia,1,Orgia
See Paper-Making,1,Paper-Making
See Hornpipe,1,Hornpipe
See Blanchard''s Balloon,1,Blanchard''s Balloon
See Waif,1,Waif
See Stratonicea,1,Stratonicea
See Cyder,1,Cyder
See Ambitus,1,Ambitus
"See Bo-
CAMPANELLA",1,"Bo-
CAMPANELLA"
"See Chara-
drius",1,"Chara-
drius"
See Pilate,1,Pilate
See Black Sea,1,Black Sea
"See the next ar
ticle",1,"the next ar
ticle"
See Euonymus,1,Euonymus
See Go- Guencke,1,Go- Guencke
See Iro?i ores,1,Iro?i ores
See Bolonian,1,Bolonian
See Pendent,1,Pendent
See Dy< ing of Lea them,1,Dy< ing of Lea them
See Asiongaber,1,Asiongaber
See Lonicera,1,Lonicera
See CETOLOGY Delphos,1,CETOLOGY Delphos
"See also a
long account of an equatorial instrument made by Mr
Ramsden by the direction of Sir George Shuckburgh m
the Philosophical Transactions for I793i arJ* P‘
In this instrument the circle of declinations is lour feet
in diameter",1,"also a
long account of an equatorial instrument made by Mr
Ramsden by the direction of Sir George Shuckburgh m
the Philosophical Transactions for I793i arJ* P‘
In this instrument the circle of declinations is lour feet
in diameter"
See the Appendix of the LXX to the book of Job,1,the Appendix of the LXX to the book of Job
See varieties,1,varieties
"See Mecha
nics",1,"Mecha
nics"
"See Insects giving
root to Plants",1,"Insects giving
root to Plants"
See Exclecaria,1,Exclecaria
See Generation and Fetus,1,Generation and Fetus
"See Algebra and AritHME- Fraction
TIC",1,"Algebra and AritHME- Fraction
TIC"
See Assize,1,Assize
"See Steno
graphy",1,"Steno
graphy"
See Erica,1,Erica
"See the articles Knight
and Nobility",1,"the articles Knight
and Nobility"
See Keffekil,1,Keffekil
See Peziza,1,Peziza
See Vespa,1,Vespa
See Extasy,1,Extasy
See Easter,1,Easter
"See his Supplement to
his Treatise of Artillery",1,"his Supplement to
his Treatise of Artillery"
See LXXXV,1,LXXXV
See Garizim,1,Garizim
See Eogic,1,Eogic
See Ovis and Wool,1,Ovis and Wool
See Bamff,1,Bamff
"See Pa„
Cyclades in the iEgean sea",1,"Pa„
Cyclades in the iEgean sea"
See Ceorle,1,Ceorle
See Rheum,1,Rheum
See Carrucate and Hidage,1,Carrucate and Hidage
See Polity,1,Polity
"See Arrest and Commit
ment",1,"Arrest and Commit
ment"
See Matthew,1,Matthew
See PAINTING,1,PAINTING
"See Conscript and Se-
^ PATRIARCH",1,"Conscript and Se-
^ PATRIARCH"
"See Fng-
measure destroyed",1,"Fng-
measure destroyed"
"See Di
vine Legation of Moses",1,"Di
vine Legation of Moses"
See Term,1,Term
See Tonsure,1,Tonsure
"See Gonor‘
rhoca",1,"Gonor‘
rhoca"
See : • the rest j or,1,: • the rest j or
See HUNGARY,1,HUNGARY
See Balsamine,1,Balsamine
See Marine,1,Marine
"See Ex
change",1,"Ex
change"
See Tar,1,Tar
See Priestley on Vision,1,Priestley on Vision
"See Tre$
Taber me",1,"Tre$
Taber me"
See Helm,1,Helm
See Card amine,1,Card amine
See Lycoferdon,1,Lycoferdon
See Sea-Gage,1,Sea-Gage
"See Astronomy and Geo
graphy",1,"Astronomy and Geo
graphy"
See Whirlwind,1,Whirlwind
See also Job ix,1,also Job ix
See Rana,1,Rana
See Militia,1,Militia
"See Alabas
ter",1,"Alabas
ter"
See Digestion,1,Digestion
See the at IOOO times the pressure of the common atmosphere *,1,the at IOOO times the pressure of the common atmosphere *
"See Amazo
nia",1,"Amazo
nia"
See Listing,1,Listing
See Duel ard GrDEAL,1,Duel ard GrDEAL
See Callyonimus,1,Callyonimus
See Lazulite,1,Lazulite
See GRAPE-S/wt,1,GRAPE-S/wt
See Fueica,1,Fueica
See Benzoin and Styrax,1,Benzoin and Styrax
See Katio,1,Katio
See Antrim,1,Antrim
See the article Ruins,1,the article Ruins
See Second Sight,1,Second Sight
"See the articles Japanning and Por
celain",1,"the articles Japanning and Por
celain"
See the notes of Father Goar on that author,1,the notes of Father Goar on that author
See SYRUPUS MaNNAE,1,SYRUPUS MaNNAE
See Po/v- to monocrota and po/yrrota *,1,Po/v- to monocrota and po/yrrota *
See Phn,1,Phn
See Cross and Exaltation,1,Cross and Exaltation
See Ci,1,Ci
See Elegiac,1,Elegiac
See Terras,1,Terras
"See Sex and Genera-
' TION",1,"Sex and Genera-
' TION"
See Ancyra,1,Ancyra
See the articles Browning,1,the articles Browning
See Statice,1,Statice
"See its nature and use under the
article Arithmetic",1,"its nature and use under the
article Arithmetic"
See Ady,1,Ady
See Astronomical Sector,1,Astronomical Sector
See Mufti,1,Mufti
See Salii,1,Salii
See Song of Birds,1,Song of Birds
"See Micrq-
oS scope",1,"Micrq-
oS scope"
See Equinox,1,Equinox
See Some Account of A lie n -Priories,1,Some Account of A lie n -Priories
See Mammae,1,Mammae
"See Infan
cy",1,"Infan
cy"
See Habeas Corpus,1,Habeas Corpus
See Tours,1,Tours
See Fust,1,Fust
See N° 8,1,N° 8
See Emotions and Passions,1,Emotions and Passions
"See Equestrian Order and
Equites",1,"Equestrian Order and
Equites"
See Rock Crystal,1,Rock Crystal
"See Elec-
TRICITY",1,"Elec-
TRICITY"
See Corban and Sacrifice,1,Corban and Sacrifice
See Opera,1,Opera
See Pilatre,1,Pilatre
See Flos,1,Flos
See Ruddimanni Grammaticce Institutiones,1,Ruddimanni Grammaticce Institutiones
See Origanum,1,Origanum
See Sami el,1,Sami el
See (History of) Scotland,1,(History of) Scotland
See Amomum,1,Amomum
See Republic,1,Republic
See Pollux,1,Pollux
See Diemen,1,Diemen
See PoRT-Firc,1,PoRT-Firc
See Pa per-Hangings,1,Pa per-Hangings
See Nimrod,1,Nimrod
See Table IX,1,Table IX
See Appraiser,1,Appraiser
See Flint,1,Flint
"See N*
",1,"N*
"
See Lathyrus,1,Lathyrus
"See OcTAVIA-
nus",1,"OcTAVIA-
nus"
See Psidium,1,Psidium
See Holden's Essay towards a Rational System of Music,1,Holden's Essay towards a Rational System of Music
See Marchantia and Lichen,1,Marchantia and Lichen
See Cochlearia,1,Cochlearia
See Ursa,1,Ursa
See AnMED-Ship,1,AnMED-Ship
See Elections,1,Elections
See Canterbury and York,1,Canterbury and York
"See (Jle-
DITSIA",1,"(Jle-
DITSIA"
See Evidence,1,Evidence
"See the articles
Arts",1,"the articles
Arts"
See Broach,1,Broach
See a paper on this subject,1,a paper on this subject
See FORTIFICATION,1,FORTIFICATION
See further the articles England,1,further the articles England
See Novatus,1,Novatus
See how nimble they are,1,how nimble they are
See LiNTERNUM,1,LiNTERNUM
See Bog and Draining,1,Bog and Draining
See fio-,1,fio-
See Abrasax and Abraxas,1,Abrasax and Abraxas
See Architfxture,1,Architfxture
