,count,references
See BlaccMoH,1,BlaccMoH
"See Botany In*
dex",1,"Botany In*
dex"
See Trop^EOLUM,1,Trop^EOLUM
See Camel,1,Camel
"See Metaphysics
Part III",1,"Metaphysics
Part III"
See Commerce,1,Commerce
See under Trichecus,1,under Trichecus
See Ostracism,1,Ostracism
See Lacquer,1,Lacquer
See (Hiforyof) Rome,1,(Hiforyof) Rome
"See Castioa-
tory",1,"Castioa-
tory"
See V'77 /1y }he,1,V'77 /1y }he
"See Ca-
pite Cenf",1,"Ca-
pite Cenf"
See Conquest,1,Conquest
See Rubus,1,Rubus
See Sepia,1,Sepia
See Pint and Measure,1,Pint and Measure
See Antipargs,1,Antipargs
See Monastery,1,Monastery
See Fungi,1,Fungi
"See Gaster-
osteus",1,"Gaster-
osteus"
"See Conchology 7/r-
dex",1,"Conchology 7/r-
dex"
See Coxe’s Travels into Poland,1,Coxe’s Travels into Poland
See Mercator's Chart,1,Mercator's Chart
See Sorex,1,Sorex
"See the earth where Harun is to be
buried",1,"the earth where Harun is to be
buried"
See Troyes,1,Troyes
See Kalmucks,1,Kalmucks
See Armada,1,Armada
See Appendix to Ferguson’s Leftures,1,Appendix to Ferguson’s Leftures
"See Acci-
PENSER",1,"Acci-
PENSER"
See Gnaphahum,1,Gnaphahum
See Coreopsis,1,Coreopsis
See the annexed Table,1,the annexed Table
See pAiRr-Circle,1,pAiRr-Circle
See further on this head,1,further on this head
See Cucubalus,1,Cucubalus
"See £«g-
lanJ",1,"£«g-
lanJ"
"See s
the profile H)",1,"s
the profile H)"
"See EoTAXY Atfiple*
Lad ex",1,"EoTAXY Atfiple*
Lad ex"
See Neat,1,Neat
See GooD-Friday,1,GooD-Friday
See alfo Lanch,1,alfo Lanch
See ONANISM,1,ONANISM
"See Classification under Bo
tany",1,"Classification under Bo
tany"
"See Alo
pecia",1,"Alo
pecia"
See New-HuirEN,1,New-HuirEN
See Orkney,1,Orkney
See Nolle Profequi,1,Nolle Profequi
See Becket,1,Becket
See Counsellor,1,Counsellor
See Metelin,1,Metelin
See Cariophyllus,1,Cariophyllus
"See Arians andEuftatll!an?
Eusebius",1,"Arians andEuftatll!an?
Eusebius"
See in the courfe of many generations,1,in the courfe of many generations
See the article Chart,1,the article Chart
See Declamation j Reading,1,Declamation j Reading
"See Pointing ; fee alfo Pe
riod",1,"Pointing ; fee alfo Pe
riod"
See Dan aides),1,Dan aides)
See Rochmg-STONES,1,Rochmg-STONES
See Petromyzon,1,Petromyzon
See Harquebus,1,Harquebus
See Nif- than is either neceffary or proper *,1,Nif- than is either neceffary or proper *
"See Clock-Ma
king",1,"Clock-Ma
king"
See the article Conviction •,1,the article Conviction •
See N° 326,1,N° 326
"See the article Bishop
and Deacon",1,"the article Bishop
and Deacon"
See Anarrhxcas,1,Anarrhxcas
See Glazing,1,Glazing
See Apostrophe,1,Apostrophe
See Hebrew and Jews,1,Hebrew and Jews
See Myroxilon,1,Myroxilon
"See Fortis’s Travels into Dalmatia ; and thofe of our
readers who wifti to prolecute this inquiry may confult
with advantage Parkimon’s Organic Remains of a For
mer World",1,"Fortis’s Travels into Dalmatia ; and thofe of our
readers who wifti to prolecute this inquiry may confult
with advantage Parkimon’s Organic Remains of a For
mer World"
See Vultur,1,Vultur
See Venus,1,Venus
"See Cyclop-
terus",1,"Cyclop-
terus"
See Circ^ea,1,Circ^ea
"See Careen
ing",1,"Careen
ing"
See Terras,1,Terras
See Model,1,Model
See Ealco,1,Ealco
"See Mensuration
and Barometer",1,"Mensuration
and Barometer"
See Decoy,1,Decoy
See Brig,1,Brig
See the note upon the art,1,the note upon the art
See Balistes,1,Balistes
See Fig',1,Fig'
See Nitre,1,Nitre
See PIykes,1,PIykes
See Dictionary,1,Dictionary
"See De Mmivre s
Doftrine of Chances",1,"De Mmivre s
Doftrine of Chances"
"See CoN-
^TAWTINOPLE",1,"CoN-
^TAWTINOPLE"
See Ruddimanni Grammaticce Infitutiones,1,Ruddimanni Grammaticce Infitutiones
See Cybele,1,Cybele
"See Mace
donia",1,"Mace
donia"
See the articles Curate,1,the articles Curate
See Mothe,1,Mothe
"See Vefu-
fire at Rome",1,"Vefu-
fire at Rome"
See Active,1,Active
See N°33,1,N°33
See Phormium,1,Phormium
See Ferine,1,Ferine
See Calsar,1,Calsar
See Georgia),1,Georgia)
See Ordination,1,Ordination
See ClVET,1,ClVET
See Heir,1,Heir
See Pipe,1,Pipe
See Corn',1,Corn'
"See Cham
ber",1,"Cham
ber"
See Amt- we have already particularly defcrinedf,1,Amt- we have already particularly defcrinedf
See Certhia,1,Certhia
See Physiology,1,Physiology
"See Archi
medes",1,"Archi
medes"
See Physeter,1,Physeter
"See Scythian
Lamb",1,"Scythian
Lamb"
"See Ja
nuary",1,"Ja
nuary"
"See Swinburne's Travels in the Two Sici
lies",1,"Swinburne's Travels in the Two Sici
lies"
"See each of thefe ar
ticles",1,"each of thefe ar
ticles"
"See Com
plexion",1,"Com
plexion"
See Harlem,1,Harlem
See Ewoch,1,Ewoch
See Jofeph,1,Jofeph
See R,1,R
See Burning Glafs,1,Burning Glafs
See Caltha,1,Caltha
See Cants,1,Cants
See Chlorosis,1,Chlorosis
See F*eats,1,F*eats
"See Baron Dahlberg’s Conjiderations on
the Connexion between Morality and Politics",1,"Baron Dahlberg’s Conjiderations on
the Connexion between Morality and Politics"
See Lunacy,1,Lunacy
See the article Bank,1,the article Bank
"See 'BuLL-F:ghtin
The chief defeat in all ranks is an averfion to labour
and induftry",1,"'BuLL-F:ghtin
The chief defeat in all ranks is an averfion to labour
and induftry"
"See Cht-
property came in their dead",1,"Cht-
property came in their dead"
See alfo Geology,1,alfo Geology
See Telegraph ; and a book,1,Telegraph ; and a book
See Polytenus,1,Polytenus
See Arijlotle on the Soul,1,Arijlotle on the Soul
"See Seaf-
gaged in expeniive contefts wath France j and thefe
multiplied wrars and preparations for war",1,"Seaf-
gaged in expeniive contefts wath France j and thefe
multiplied wrars and preparations for war"
See Empetrum,1,Empetrum
"See Foliating of Looking-
glafes",1,"Foliating of Looking-
glafes"
See Parent and Child,1,Parent and Child
See Gal,1,Gal
See Homogeneous,1,Homogeneous
See Acetic Acid,1,Acetic Acid
"See Funda
mental
lajs",1,"Funda
mental
lajs"
See Boristwenes,1,Boristwenes
See Amyrjs,1,Amyrjs
"See An-
felm",1,"An-
felm"
See Aam,1,Aam
"See Cornv
Ainmonis",1,"Cornv
Ainmonis"
See Meal,1,Meal
See Cam*a,1,Cam*a
See Guilandina,1,Guilandina
See ArBi%ite,1,ArBi%ite
See YviCA,1,YviCA
See NovAtus,1,NovAtus
See FlRE-Shtp,1,FlRE-Shtp
See Croisiers,1,Croisiers
See Beria,1,Beria
See the bold youth j| ftrain up the threatening deep,1,the bold youth j| ftrain up the threatening deep
See Lapland,1,Lapland
See AC9u' ear *• The word is formed fronr the Greek #}£«*,1,AC9u' ear *• The word is formed fronr the Greek #}£«*
See Folkmote,1,Folkmote
See Smp-Building,1,Smp-Building
See Woodville,1,Woodville
See PMVY~ Council,1,PMVY~ Council
See BiRD-Catching,1,BiRD-Catching
See Fordoun,1,Fordoun
See BooK-Binding,1,BooK-Binding
"See the vate *• Hence alfo in part arifes the animadverfion of
article the law’ upon eaves-droppers",1,"the vate *• Hence alfo in part arifes the animadverfion of
article the law’ upon eaves-droppers"
See Dwarf,1,Dwarf
See Newt,1,Newt
"See Rhamphas-
tos",1,"Rhamphas-
tos"
See Mineralogy ide of zinc,1,Mineralogy ide of zinc
See the fig,1,the fig
See Urim,1,Urim
See Sergeanty,1,Sergeanty
See Sexes and Botany,1,Sexes and Botany
"See Ge-
nethliaci",1,"Ge-
nethliaci"
See Viola,1,Viola
See Sneezing,1,Sneezing
See Finre,1,Finre
See Parr,1,Parr
See Crif- century •,1,Crif- century •
See GuN-PoirDF,1,GuN-PoirDF
See HiRUNDO,1,HiRUNDO
See LXXVII,1,LXXVII
See the article Physiology,1,the article Physiology
See Pottl- ther gentleman J,1,Pottl- ther gentleman J
See CurFius,1,CurFius
"See Political Eco-
I
nomy",1,"Political Eco-
I
nomy"
See Sea-GAGE,1,Sea-GAGE
See ForTH,1,ForTH
See Plant and Vegetable Physiology,1,Plant and Vegetable Physiology
See Conus,1,Conus
"See his reafons in
his book De leg",1,"his reafons in
his book De leg"
See Concave,1,Concave
See Quadrat,1,Quadrat
"See Ef
fluvia",1,"Ef
fluvia"
See Sulphureous waters,1,Sulphureous waters
See Music and Tone,1,Music and Tone
See Borago,1,Borago
"See a wb!te P3Per you ma7 "" rite that fugar is bitter j worm-
•vol",1,"a wb!te P3Per you ma7 "" rite that fugar is bitter j worm-
•vol"
See Abelard,1,Abelard
See Freight,1,Freight
"See Concen
tration",1,"Concen
tration"
See Bethune,1,Bethune
"See Mine#-
RALOGY",1,"Mine#-
RALOGY"
See Gradual,1,Gradual
See Celtis,1,Celtis
See Calippic,1,Calippic
See Anthelmintics,1,Anthelmintics
See Piscidia,1,Piscidia
See the article Trial,1,the article Trial
See Agrippa,1,Agrippa
See Anchilops,1,Anchilops
"See the
next article
BkiNE-Springs",1,"the
next article
BkiNE-Springs"
See Parhelia,1,Parhelia
See Par,1,Par
See Borgia,1,Borgia
See lvi,1,lvi
See Chivalry,1,Chivalry
See Ephemeris,1,Ephemeris
See Vigie,1,Vigie
"See Axgel and Hie
rarchy",1,"Axgel and Hie
rarchy"
See Fothering,1,Fothering
"See Pa
latine",1,"Pa
latine"
See Adf>liation,1,Adf>liation
See Cadmus,1,Cadmus
See the article Linerty,1,the article Linerty
See Ranunculus,1,Ranunculus
See Rotation),1,Rotation)
See Lapis Lazuli,1,Lapis Lazuli
See Hen,1,Hen
See Meadows,1,Meadows
See 22,1,22
"See Philolo
gy",1,"Philolo
gy"
See FoutsDERY,1,FoutsDERY
See Generation and Fetus,1,Generation and Fetus
"See the
preceding article",1,"the
preceding article"
See the articles Nundik/E,1,the articles Nundik/E
"See Steno
graphy",1,"Steno
graphy"
See Moral PhUofopIn/,1,Moral PhUofopIn/
"See the articles Knight
and Nobility",1,"the articles Knight
and Nobility"
See Ireland,1,Ireland
"See M'*-
PIRiC ar> eminent painter of ar
chiteflute and perfpeaive",1,"M'*-
PIRiC ar> eminent painter of ar
chiteflute and perfpeaive"
See the buffalo,1,the buffalo
See Vespa,1,Vespa
"See Temple and Tem
plar",1,"Temple and Tem
plar"
See his Sermon,1,his Sermon
See Didelphis,1,Didelphis
See Honeyftone,1,Honeyftone
See Needle,1,Needle
"See Phae
ton",1,"Phae
ton"
See Myrsine,1,Myrsine
"See Harrison and Lon
gitude",1,"Harrison and Lon
gitude"
See Amak,1,Amak
See Empiric,1,Empiric
See Intercalary Days,1,Intercalary Days
See Necessity,1,Necessity
"See Syra
cuse",1,"Syra
cuse"
See Strix,1,Strix
See Elixir,1,Elixir
"See Matter and Meta-
^ PHYSICS",1,"Matter and Meta-
^ PHYSICS"
See Mjc- (a) ,1,Mjc- (a) 
See Poultry,1,Poultry
See Fort William,1,Fort William
See Extasy,1,Extasy
See /Etna,1,/Etna
See Fragaria,1,Fragaria
See Rentering,1,Rentering
See Declamation ; Oratory,1,Declamation ; Oratory
"See a more detailed account of this inftrument under Abaptiston*
W O U ' [ ] W R E
Wounds",1,"a more detailed account of this inftrument under Abaptiston*
W O U ' [ ] W R E
Wounds"
See Bolonian,1,Bolonian
See Rumex,1,Rumex
"See Fee and
Tail",1,"Fee and
Tail"
"See the article Colour (of
Plants')",1,"the article Colour (of
Plants')"
See Aroph,1,Aroph
See Epulo,1,Epulo
See Killarney,1,Killarney
"See Foliating and Looking-
ilafs'
5 D Gilding
G L A [
Glafs",1,"Foliating and Looking-
ilafs'
5 D Gilding
G L A [
Glafs"
See preparations of opium,1,preparations of opium
See Perjury,1,Perjury
See Happiness ; and MORAL Philofophy,1,Happiness ; and MORAL Philofophy
"See Bruntislanix
BURNTWOOD",1,"Bruntislanix
BURNTWOOD"
"See the article Toga!
LIBERTINES",1,"the article Toga!
LIBERTINES"
"See Spain and Nu-
MANTIA",1,"Spain and Nu-
MANTIA"
"See Crea
tion and Geology",1,"Crea
tion and Geology"
See Tapping,1,Tapping
See Meteor,1,Meteor
"See in the neighbour
hood of the tendon",1,"in the neighbour
hood of the tendon"
See Pilate,1,Pilate
"See the
objeft in the ftrongeft light; 3d",1,"the
objeft in the ftrongeft light; 3d"
"See Mechanics for an account
of the general principles",1,"Mechanics for an account
of the general principles"
See LVl,1,LVl
See Bankrui’T,1,Bankrui’T
See Garizim,1,Garizim
See Conchology ,1,Conchology 
See Crofs-ftone,1,Crofs-ftone
See Talpa,1,Talpa
See HYDRODYtLUIlCS,1,HYDRODYtLUIlCS
"See Du-
plus fur le
uadiaque
des Egyp-
tiens",1,"Du-
plus fur le
uadiaque
des Egyp-
tiens"
See Astragalus,1,Astragalus
"See Nor
folk If",1,"Nor
folk If"
See Hornpipe,1,Hornpipe
"See Am-
feliia",1,"Am-
feliia"
See Shuckford’s Conneft,1,Shuckford’s Conneft
See HaTCHEL,1,HaTCHEL
"See each of thefe articles
3 in the general alphabet",1,"each of thefe articles
3 in the general alphabet"
See Ambitus,1,Ambitus
"See Bo-
CAMPANELLA",1,"Bo-
CAMPANELLA"
See Analogy,1,Analogy
See Negroland,1,Negroland
See Truce,1,Truce
"See Py
rometer",1,"Py
rometer"
See Fust,1,Fust
See Tonsure,1,Tonsure
See Marine,1,Marine
See Col umba,1,Col umba
See Benzoin and Styrax,1,Benzoin and Styrax
"See Botany In-
dcx % •
OSNABURG",1,"Botany In-
dcx % •
OSNABURG"
"See {Hi/lory of) Scot
land",1,"{Hi/lory of) Scot
land"
See Discus,1,Discus
See Habeas Corpus,1,Habeas Corpus
See Synce/lus,1,Synce/lus
See N° 8,1,N° 8
See More,1,More
See DRJLLSowing,1,DRJLLSowing
See SCOTLAND,1,SCOTLAND
"See Equestrian Order and
Equites",1,"Equestrian Order and
Equites"
See Rejoin,1,Rejoin
See Ferive,1,Ferive
See Corban and Sacrifice,1,Corban and Sacrifice
See l\ arburton s Scimon on the 0ff,1,l\ arburton s Scimon on the 0ff
"See the way to glory !”
He flipt along this mountain ; and",1,"the way to glory !”
He flipt along this mountain ; and"
See Pilatre,1,Pilatre
"See Capite
Cenjl",1,"Capite
Cenjl"
See Ancony,1,Ancony
See figs 4 and 5,1,figs 4 and 5
See J£tna,1,J£tna
See Craw,1,Craw
See Militia,1,Militia
"See Philo
sophy and Physics",1,"Philo
sophy and Physics"
See Pot- ed might fall on its own head *,1,Pot- ed might fall on its own head *
See Anarrhicas,1,Anarrhicas
See Listing,1,Listing
See Callyonimus,1,Callyonimus
See Tar,1,Tar
See Ceorle,1,Ceorle
See Rheum,1,Rheum
See Carrucate and Hidage,1,Carrucate and Hidage
See Polity,1,Polity
See Lorne,1,Lorne
"See Arrest and Commit
ment",1,"Arrest and Commit
ment"
See Matthew,1,Matthew
See PAINTING,1,PAINTING
"See Quan
tity",1,"Quan
tity"
See C/v// Hi/lory,1,C/v// Hi/lory
See Verbascum,1,Verbascum
"See Botany
Indix",1,"Botany
Indix"
See Math,1,Math
See Flos,1,Flos
See Salsola,1,Salsola
See Blackf,1,Blackf
See his Treatife on Reftilineal and Rotatory Motion,1,his Treatife on Reftilineal and Rotatory Motion
"See Hales de
Sonis",1,"Hales de
Sonis"
See Persia and Afghans,1,Persia and Afghans
See Ady,1,Ady
"See Mo-
common",1,"Mo-
common"
See Falerii,1,Falerii
See thefe articles •,1,thefe articles •
See Rock,1,Rock
See Ovis and Wool,1,Ovis and Wool
See (Hi/lory of) France,1,(Hi/lory of) France
See Chelidonium,1,Chelidonium
See Coast,1,Coast
"See Clock and
Watch",1,"Clock and
Watch"
"See Grace and
Reprobation",1,"Grace and
Reprobation"
See Hematoxylon*,1,Hematoxylon*
See the article Hour,1,the article Hour
See Albigenses),1,Albigenses)
"See ROTAL Fa
mily",1,"ROTAL Fa
mily"
See Rosycrucians,1,Rosycrucians
See Strata,1,Strata
See Origanum,1,Origanum
See Elegiac,1,Elegiac
See Hume's Dialogues on Nat,1,Hume's Dialogues on Nat
See Salii,1,Salii
See Mufti,1,Mufti
See the article Ruins,1,the article Ruins
"See Numeral
Letters",1,"Numeral
Letters"
See the article Corn-Butterfly,1,the article Corn-Butterfly
See Menispermum,1,Menispermum
See Genista,1,Genista
See Hours,1,Hours
"See the articles Japanning and Por
celain",1,"the articles Japanning and Por
celain"
See Seduction,1,Seduction
See the notes of Father Goar on that author,1,the notes of Father Goar on that author
See Scarab^eus,1,Scarab^eus
See Impromptu,1,Impromptu
See Botany^ p,1,Botany^ p
See Cross and Exaltation,1,Cross and Exaltation
"See Chro
nology",1,"Chro
nology"
See Salmon-FlSHERY,1,Salmon-FlSHERY
See Appendix to Fergufon's Lcciures,1,Appendix to Fergufon's Lcciures
"See the article Animal
cule",1,"the article Animal
cule"
See Poinciana,1,Poinciana
See Nile,1,Nile
See Fsodal Syjlem,1,Fsodal Syjlem
See Dog,1,Dog
"See Si-
king of Hungary",1,"Si-
king of Hungary"
"See Ar-
mafter of the Perfian empire",1,"Ar-
mafter of the Perfian empire"
"See Act of
Faith",1,"Act of
Faith"
See Carnklian,1,Carnklian
See Cusco,1,Cusco
See Ulmus,1,Ulmus
See Herse,1,Herse
See Milton’s defeription of the evening,1,Milton’s defeription of the evening
See Sestlrce,1,Sestlrce
See Trachinus,1,Trachinus
"See the articles Adoration
and Prayer",1,"the articles Adoration
and Prayer"
See Bai,1,Bai
See Ode,1,Ode
See Castor and Pollux,1,Castor and Pollux
"See but
they could proceed in forming their conjectures",1,"but
they could proceed in forming their conjectures"
See Troglodytes and Simia,1,Troglodytes and Simia
See Hecla),1,Hecla)
See Mojheim,1,Mojheim
See Canterbury and York,1,Canterbury and York
See Elections,1,Elections
"See Nel
fon",1,"Nel
fon"
See RO TAL Family,1,RO TAL Family
See Bird- And of its eggs defpoil the folan’s neft ,1,Bird- And of its eggs defpoil the folan’s neft 
See Pollux,1,Pollux
See Orobanche,1,Orobanche
See Traite du Nivellement par M,1,Traite du Nivellement par M
See Nimrod,1,Nimrod
See Table IX,1,Table IX
See Ejfay-BALANCS,1,Ejfay-BALANCS
See Appraiser,1,Appraiser
See Heraldry',1,Heraldry'
See Flint,1,Flint
See Monastery and Laura,1,Monastery and Laura
See his Magia Naturahs,1,his Magia Naturahs
"See I)o-
jnmant",1,"I)o-
jnmant"
See Pinna,1,Pinna
See Sarah,1,Sarah
See Marchantia and Lichen,1,Marchantia and Lichen
See Cochlearia,1,Cochlearia
See Ursa,1,Ursa
"See Aero
station",1,"Aero
station"
"See Com-
favy",1,"Com-
favy"
See Inula,1,Inula
See Ftudt,1,Ftudt
See Origin and Progrcfs of Language,1,Origin and Progrcfs of Language
See Sinapi,1,Sinapi
See Injection,1,Injection
See Phrenetic,1,Phrenetic
See Azotus,1,Azotus
See Base,1,Base
See Furkace,1,Furkace
See Stuhl Weissenburgh,1,Stuhl Weissenburgh
"See New Britain
and Greenland",1,"New Britain
and Greenland"
"See Mecha-
mcs)^ confequently this momentum will be syyxCL
-syyxa—y (fince CL=llT—PM~a—y)-s a y'y
—syyy",1,"Mecha-
mcs)^ confequently this momentum will be syyxCL
-syyxa—y (fince CL=llT—PM~a—y)-s a y'y
—syyy"
"See Bar-
To attempt any thing like a critical examination oD^’-rfZV**-
even the moft celebrated writers on the natural hiftory
of the mammalia would far exceed the limits which we Africa",1,"Bar-
To attempt any thing like a critical examination oD^’-rfZV**-
even the moft celebrated writers on the natural hiftory
of the mammalia would far exceed the limits which we Africa"
See Abrasax and Abrax,1,Abrasax and Abrax
See Piper,1,Piper
"See FOLIATING of
Looking Glaffes",1,"FOLIATING of
Looking Glaffes"
See Marhattas,1,Marhattas
See Idiot and Lunatic,1,Idiot and Lunatic
See Peat,1,Peat
See St Clare),1,St Clare)
See Comtarative Anatomy,1,Comtarative Anatomy
See Buttress,1,Buttress
"See D’Alembert Efai ds
Dynamique",1,"D’Alembert Efai ds
Dynamique"
See Tree,1,Tree
See Tetrapla,1,Tetrapla
"See the article Pen
tagraph",1,"the article Pen
tagraph"
"See Midwifery and Si~
GAVLTJAN Operation",1,"Midwifery and Si~
GAVLTJAN Operation"
See To Abate,1,To Abate
See Analysis,1,Analysis
See Achras,1,Achras
See Heraclid®,1,Heraclid®
See Elea,1,Elea
See Epidendrum,1,Epidendrum
"See Audito
R1UM",1,"Audito
R1UM"
See Chalcidice,1,Chalcidice
"See Foe
tus",1,"Foe
tus"
See Cephalanthus,1,Cephalanthus
"See the
MULL",1,"the
MULL"
See Erysimum,1,Erysimum
See Ayrshire,1,Ayrshire
See Cocos,1,Cocos
See the article Britain,1,the article Britain
See Tragopogon,1,Tragopogon
See Evidence,1,Evidence
See Hetii,1,Hetii
See Argos and Argeia,1,Argos and Argeia
"See his
plog",1,"his
plog"
See Example LV,1,Example LV
See Syene,1,Syene
"See Horn-
ING",1,"Horn-
ING"
See Drcsera,1,Drcsera
See Corona,1,Corona
"See Te
lescope",1,"Te
lescope"
See EXPECTATION),1,EXPECTATION)
See Calenders,1,Calenders
See Broach,1,Broach
"See Univer
sity",1,"Univer
sity"
See New Jerse r,1,New Jerse r
See VERATRUM,1,VERATRUM
See Campbell,1,Campbell
See Acanthus,1,Acanthus
See alfo Malcom's Diffcrtation on Mufic,1,alfo Malcom's Diffcrtation on Mufic
See Eltc- I,1,Eltc- I
"See Ts/o
the mind refined by art",1,"Ts/o
the mind refined by art"
See CafmePs Didiionary,1,CafmePs Didiionary
See Staurotide,1,Staurotide
"See CozouR-Mak-
37-
LEBADEA",1,"CozouR-Mak-
37-
LEBADEA"
See Peter I,1,Peter I
"See Jwe
den",1,"Jwe
den"
"See Barrel and
Measure",1,"Barrel and
Measure"
See Lihie,1,Lihie
See Ores of Copper and Iron,1,Ores of Copper and Iron
"See the article Fa—It is of the
fevum that tallow is made",1,"the article Fa—It is of the
fevum that tallow is made"
See AGRICULTURE,1,AGRICULTURE
See Gottenburg,1,Gottenburg
See Fxax-Drejjtng,1,Fxax-Drejjtng
See Hour Glafs,1,Hour Glafs
"See Arch
hishop and Bishop",1,"Arch
hishop and Bishop"
"See BrobABI
LITY",1,"BrobABI
LITY"
See Comma,1,Comma
"See Part HE
Part I",1,"Part HE
Part I"
"See Am
bassador",1,"Am
bassador"
See President,1,President
See Mecca,1,Mecca
"See Bo-
To this degradation of the ferpent",1,"Bo-
To this degradation of the ferpent"
See the article Judith,1,the article Judith
See Acridophagi,1,Acridophagi
See Pot en til la,1,Pot en til la
See Raimondi,1,Raimondi
See CV,1,CV
See Bof- ment and obfervation *,1,Bof- ment and obfervation *
See Masco,1,Masco
See Pope and Trent,1,Pope and Trent
See how nimble they are,1,how nimble they are
See Bog and Draining,1,Bog and Draining
See Dion^ea,1,Dion^ea
See Grenoble,1,Grenoble
See Church and Bishop,1,Church and Bishop
See Corallines,1,Corallines
See Picards,1,Picards
See Sacrifice),1,Sacrifice)
See Pop ulus,1,Pop ulus
See Fluxjons,1,Fluxjons
See Branch and Jesse,1,Branch and Jesse
"See the articles Poi
son and Serpent",1,"the articles Poi
son and Serpent"
"See his prefaces to the volumes for 1792 and 1793*
PHY
Ifttroduc- lord of this fublunary world",1,"his prefaces to the volumes for 1792 and 1793*
PHY
Ifttroduc- lord of this fublunary world"
See Gray,1,Gray
See Zarnich,1,Zarnich
"See Sliding-
Gunter",1,"Sliding-
Gunter"
See Conspiracy,1,Conspiracy
"See Prosecutio
The proper procefs on an indi&ment for any petty
mifdemefnor",1,"Prosecutio
The proper procefs on an indi&ment for any petty
mifdemefnor"
See Cajetan,1,Cajetan
See Arundo and Calamus,1,Arundo and Calamus
See the gius *,1,the gius *
"See Mate
ria Medica",1,"Mate
ria Medica"
See Illeckbrum,1,Illeckbrum
See Mur^na,1,Mur^na
See Druids—Definition,1,Druids—Definition
See Mktaphysics,1,Mktaphysics
See Exp IATION,1,Exp IATION
"See Chan
dernagore",1,"Chan
dernagore"
"See Caven
dish",1,"Caven
dish"
See Sabians,1,Sabians
"See the arti 
cles Fowling",1,"the arti 
cles Fowling"
See the foregoing article,1,the foregoing article
See N° 391,1,N° 391
"See Botany
HFXAPLA f formed of i%fix",1,"Botany
HFXAPLA f formed of i%fix"
See Farm,1,Farm
See the articles,1,the articles
See Prompter,1,Prompter
"See Ward?s-preface to
his edition of Lilye’s Grammar",1,"Ward?s-preface to
his edition of Lilye’s Grammar"
See Veterinary Tranfa&ions,1,Veterinary Tranfa&ions
"See {Hijlory of) Scot
land",1,"{Hijlory of) Scot
land"
See Apium,1,Apium
"See a farther ac
count of this cuftom in Pott",1,"a farther ac
count of this cuftom in Pott"
"See Binle and Scrip
ture",1,"Binle and Scrip
ture"
See Mermaid,1,Mermaid
See OssiAN,1,OssiAN
See Declination,1,Declination
See Ophiorhiza,1,Ophiorhiza
See Forlorn,1,Forlorn
"See Aa-
cuccio",1,"Aa-
cuccio"
See Maxillae,1,Maxillae
See Augmentation,1,Augmentation
See Cnicus,1,Cnicus
See Lucanus,1,Lucanus
See Montreal,1,Montreal
See the article Milk,1,the article Milk
See Barytes,1,Barytes
"See Porce
lain",1,"Porce
lain"
See Fuzee,1,Fuzee
See Shields,1,Shields
"See further
the article Earth",1,"further
the article Earth"
"See Lrfign%
Defign",1,"Lrfign%
Defign"
"See Pre
relative-
Marqnefas",1,"Pre
relative-
Marqnefas"
See Cantata,1,Cantata
See Moral Philofoph/,1,Moral Philofoph/
See Aspe,1,Aspe
"See his
Sermon",1,"his
Sermon"
"See alio the ar
ticle Ceylon",1,"alio the ar
ticle Ceylon"
See Part hi a,1,Part hi a
See Black-AB,1,Black-AB
See Cringle,1,Cringle
See the article BoROUGH-Eng/i/h,1,the article BoROUGH-Eng/i/h
See Siutorifics,1,Siutorifics
"See his Supplement to
his Treatife of Artillery art",1,"his Supplement to
his Treatife of Artillery art"
See Sector,1,Sector
See Freyberg,1,Freyberg
See Stenography,1,Stenography
"See our articles Miracle and
Prophecy",1,"our articles Miracle and
Prophecy"
See Brails,1,Brails
"See Wild
Botany",1,"Wild
Botany"
See the article Parson and Vicar,1,the article Parson and Vicar
See Macedonians,1,Macedonians
See Cla/Jifcation under Botany,1,Cla/Jifcation under Botany
See Medicine bidex,1,Medicine bidex
"See Chemistry
Gvm Kino",1,"Chemistry
Gvm Kino"
"See Burrowstow-
NESS",1,"Burrowstow-
NESS"
"See Hy
grometer",1,"Hy
grometer"
See Letter Foundert,1,Letter Foundert
"See Mi-
SCNAH",1,"Mi-
SCNAH"
"See Mo
tion",1,"Mo
tion"
See Achmim,1,Achmim
See Nicgtiana,1,Nicgtiana
See Etching,1,Etching
See Disposition,1,Disposition
See D£cumana,1,D£cumana
See Hai Nan,1,Hai Nan
See Assets,1,Assets
See Emulation,1,Emulation
"See Ar-
cbiteBure",1,"Ar-
cbiteBure"
"See E^omotogy ^
CUTIACAN",1,"E^omotogy ^
CUTIACAN"
See Glue,1,Glue
See alfo Philo-Jud,1,alfo Philo-Jud
"See the article Meta
physics",1,"the article Meta
physics"
See the Tables in Dr Price on Reverfions,1,the Tables in Dr Price on Reverfions
See further the articles Movement,1,further the articles Movement
"See Elec
tricity pajfim",1,"Elec
tricity pajfim"
"See Astro-
phyt NOMy",1,"Astro-
phyt NOMy"
"See Bills of MORTA
LITY and Political-Arithmetic",1,"Bills of MORTA
LITY and Political-Arithmetic"
See ^imSs’ ,1,^imSs’ 
See Duns,1,Duns
See Aquilegia,1,Aquilegia
See Hydrophobia,1,Hydrophobia
See Lu,1,Lu
See Dean,1,Dean
See Mystery,1,Mystery
See Yambo,1,Yambo
See Circus,1,Circus
"See VAlentinians*
R A
",1,"VAlentinians*
R A
"
See Sid a,1,Sid a
See Paul,1,Paul
