,count,references
"See (the Index fubjoinedto)
Medicine",1,"(the Index fubjoinedto)
Medicine"
See the article Gunnery,1,the article Gunnery
See the article Parson T/V«r,1,the article Parson T/V«r
"See Augf-
forg",1,"Augf-
forg"
See the article Compass,1,the article Compass
See Birds-A7]?/?/,1,Birds-A7]?/?/
See Cannon,1,Cannon
See Blanch,1,Blanch
See Seamen,1,Seamen
See Polishing,1,Polishing
"See Varia
tion",1,"Varia
tion"
See Funeral,1,Funeral
See Argonauts,1,Argonauts
See America^ n° 2 i,1,America^ n° 2 i
See Quality,1,Quality
See College of civilians,1,College of civilians
"See Newtonian
Pbilofophy",1,"Newtonian
Pbilofophy"
See Dcjign,1,Dcjign
See Broker and Stocks,1,Broker and Stocks
See the amylaceous * matter,1,the amylaceous * matter
See Muller,1,Muller
See In- our ears,1,In- our ears
"See the ar-
poet",1,"the ar-
poet"
See thele articles,1,thele articles
See alfoSurgery,1,alfoSurgery
See Genista,1,Genista
"See Rep-
made but in fmall; becaufe the expences of fmall ope-
rations are lefs than of great",1,"Rep-
made but in fmall; becaufe the expences of fmall ope-
rations are lefs than of great"
See Ocymum,1,Ocymum
See Decurio,1,Decurio
See Yest,1,Yest
"See Agri-
cuture",1,"Agri-
cuture"
See Gypsins,1,Gypsins
"See Poterium and Sangui-
sorba",1,"Poterium and Sangui-
sorba"
See Forcinle Marriage,1,Forcinle Marriage
See Autun,1,Autun
See the article Lvcurgus,1,the article Lvcurgus
"See alfo
Metallurgy",1,"alfo
Metallurgy"
See Camaieu,1,Camaieu
"See Na
val Tactics",1,"Na
val Tactics"
"See Tranr
236",1,"Tranr
236"
See alfo Sand,1,alfo Sand
See the article Mill,1,the article Mill
"See alb the articles
Dialogue",1,"alb the articles
Dialogue"
"See Arith
metic and Algebra",1,"Arith
metic and Algebra"
"See Pres
byterians",1,"Pres
byterians"
"See the article
Replevy",1,"the article
Replevy"
"See Bar-
master",1,"Bar-
master"
"See ’
His brother Ferdinand 1",1,"’
His brother Ferdinand 1"
See Simony,1,Simony
See Rines,1,Rines
See Assithment,1,Assithment
See Lanius,1,Lanius
See Vertigo,1,Vertigo
See Metelin,1,Metelin
See the article Parting,1,the article Parting
See Bruntisland,1,Bruntisland
See Emberiza,1,Emberiza
See the article Simia,1,the article Simia
"See (the jWex fub-
joined to) Medicine",1,"(the jWex fub-
joined to) Medicine"
See Precept of Ci,1,Precept of Ci
See Althjea,1,Althjea
"See the
foregoing
article",1,"the
foregoing
article"
See Glow-Worm,1,Glow-Worm
See fmall iflands,1,fmall iflands
See Turin,1,Turin
See 7>m,1,7>m
See Cucutus,1,Cucutus
See SiLK-wcm,1,SiLK-wcm
See Anacardium,1,Anacardium
See Crag,1,Crag
"See the
article Transcendental",1,"the
article Transcendental"
See Cemetery,1,Cemetery
See Trim,1,Trim
See Cary,1,Cary
See Ger-which he led his army into Germany,1,Ger-which he led his army into Germany
See Counsellor,1,Counsellor
See Plaintiff,1,Plaintiff
See Thuya,1,Thuya
See Georgia,1,Georgia
See Kingdoms,1,Kingdoms
See the famous defeription of Sifyphus rolling the ftone,1,the famous defeription of Sifyphus rolling the ftone
See Strophe,1,Strophe
See Stole,1,Stole
"See EU-
hollow from the bafe to a certain height",1,"EU-
hollow from the bafe to a certain height"
See Lady,1,Lady
See Bodon,1,Bodon
"See Materia
Medica",1,"Materia
Medica"
"See So
ciety",1,"So
ciety"
See Theriaca,1,Theriaca
See Nyctanthes,1,Nyctanthes
"See Bril
liant",1,"Bril
liant"
See Orkney,1,Orkney
"See Crtj
St Andrew’s Day",1,"Crtj
St Andrew’s Day"
See Plea to Indiftment,1,Plea to Indiftment
See Vessel,1,Vessel
"See Gle-
",1,"Gle-
"
"See Mcdi~
abforbentia",1,"Mcdi~
abforbentia"
"See In
duction",1,"In
duction"
See Narrow,1,Narrow
See Ksigut-Service,1,Ksigut-Service
"See Maritime
State",1,"Maritime
State"
See Civil State,1,Civil State
See StA-Serpent,1,StA-Serpent
See Forti- gon,1,Forti- gon
See Park,1,Park
See Arane-a,1,Arane-a
"See Totp
flefhy finres on them",1,"Totp
flefhy finres on them"
See ‘j16 ar* tion,1,‘j16 ar* tion
See Compositus T/ol,1,Compositus T/ol
"See the
article Ba
ftard",1,"the
article Ba
ftard"
See Civil History,1,Civil History
"See Ana- lated in the intedinum return * in fufficient quantity to
£M9’",1,"Ana- lated in the intedinum return * in fufficient quantity to
£M9’"
See Nidbui,1,Nidbui
See Bupleurum,1,Bupleurum
See name from the kermes-berriesufed in its compofition*,1,name from the kermes-berriesufed in its compofition*
See Back-Gtfwwow,1,Back-Gtfwwow
See Difeafes c/'Dogs,1,Difeafes c/'Dogs
"See a colle&ion of
thefe fort of figures in Mr Addifon’s third Series",1,"a colle&ion of
thefe fort of figures in Mr Addifon’s third Series"
"See A-
RITHMETIC",1,"A-
RITHMETIC"
"See Dial
ling",1,"Dial
ling"
See Metaphysics; and Morals,1,Metaphysics; and Morals
See Furr,1,Furr
See Feminea Planta,1,Feminea Planta
See other nations engaged in the holy war *,1,other nations engaged in the holy war *
See Ship- fc,1,Ship- fc
See Vinci,1,Vinci
"See Pl'il*
thods by Dr Lettfom * feem to be the leaft troublefome Jraaf- for
and the moft complete",1,"Pl'il*
thods by Dr Lettfom * feem to be the leaft troublefome Jraaf- for
and the moft complete"
See Killicranky,1,Killicranky
"See Ba-
saltes ; Giant’/ Caufeiuay; Iceland",1,"Ba-
saltes ; Giant’/ Caufeiuay; Iceland"
"See Zaffre
and Smalt",1,"Zaffre
and Smalt"
See Sepia,1,Sepia
See (ffiJIorj of) Rome,1,(ffiJIorj of) Rome
See Barometer),1,Barometer)
See Rubus,1,Rubus
See Roujfeau’s Mifcellanies,1,Roujfeau’s Mifcellanies
See alfo the articles Nobility and Peers,1,alfo the articles Nobility and Peers
"See the
article Ossian ; alfo the article Gaelic",1,"the
article Ossian ; alfo the article Gaelic"
See Maiden,1,Maiden
See Aquaduct,1,Aquaduct
"See Djt-
Hair as an Enftgn of Dignity",1,"Djt-
Hair as an Enftgn of Dignity"
See Huns,1,Huns
"See Tea-
was plealant",1,"Tea-
was plealant"
"See the
jecl in the flrongefl light ; 3d",1,"the
jecl in the flrongefl light ; 3d"
"See Apol-
10",1,"Apol-
10"
See Arvales,1,Arvales
"See Bishop
and Episcopacy",1,"Bishop
and Episcopacy"
See Cirrhus,1,Cirrhus
See lift of been acquainted,1,lift of been acquainted
See the articles Chivalry,1,the articles Chivalry
See Chauci,1,Chauci
See Shooting,1,Shooting
See Ophthalmia,1,Ophthalmia
See Cyan us,1,Cyan us
See Gustos,1,Gustos
See Horse,1,Horse
See (the part Qf tlie neck *,1,(the part Qf tlie neck *
See the article Empiric,1,the article Empiric
See Ha:matopus,1,Ha:matopus
See this done,1,this done
"See Fistachia»
Nux Vomica",1,"Fistachia»
Nux Vomica"
See Road,1,Road
"See Maa-
chejier",1,"Maa-
chejier"
See Mai- Malplaquet * ; where the allied army,1,Mai- Malplaquet * ; where the allied army
See Torus,1,Torus
See Custom's,1,Custom's
See Manor,1,Manor
"See the next ar
ticle",1,"the next ar
ticle"
See Wave,1,Wave
See Santduin,1,Santduin
See Reoalu,1,Reoalu
"See Phlqg©»
4876
infra",1,"Phlqg©»
4876
infra"
See Christianity ; Metaphysics,1,Christianity ; Metaphysics
See Hip- BEHEMOTFI,1,Hip- BEHEMOTFI
See phyf,1,phyf
See ihe the cafe of projeftilesf,1,ihe the cafe of projeftilesf
See (Hifiory of) Rome,1,(Hifiory of) Rome
See Husband,1,Husband
See alfo the article Bark,1,alfo the article Bark
See Rinands,1,Rinands
See Carpinus,1,Carpinus
See Lapsana,1,Lapsana
See Tight,1,Tight
"See the ar-
t'iu",1,"the ar-
t'iu"
See Inter- femJtones ; thus one may advance from ut to re,1,Inter- femJtones ; thus one may advance from ut to re
See Process,1,Process
"See Cir-
CJEA",1,"Cir-
CJEA"
See Accessory,1,Accessory
See Agrimonia,1,Agrimonia
See Cnaradrius,1,Cnaradrius
"See the articles
Bishop and Deacon",1,"the articles
Bishop and Deacon"
See Caa Apia,1,Caa Apia
See the articles Consanguinity,1,the articles Consanguinity
See Mahometans,1,Mahometans
"See Pie-
RINO",1,"Pie-
RINO"
"See the two cafes of the double employ
ment in Rouffeau’s Mufical Dictionary",1,"the two cafes of the double employ
ment in Rouffeau’s Mufical Dictionary"
See the article (/f/>)-PuMP,1,the article (/f/>)-PuMP
See Kircudbright refitious nature,1,Kircudbright refitious nature
See Bienna,1,Bienna
See Guelderland,1,Guelderland
"See the account of In
verted Chords')*",1,"the account of In
verted Chords')*"
See Basso-/Je/Zet,1,Basso-/Je/Zet
See Surgeon,1,Surgeon
"See the
Table ^/Descents",1,"the
Table ^/Descents"
See Calyptra,1,Calyptra
See Bey,1,Bey
"See Rheumatis-
mus",1,"Rheumatis-
mus"
"See Bache
lor",1,"Bache
lor"
See Shoeing of Horfes,1,Shoeing of Horfes
"See Exercise and Words
of Command",1,"Exercise and Words
of Command"
See the article Cinque-ports,1,the article Cinque-ports
See Cidonia,1,Cidonia
See Casting,1,Casting
"See them
explained under their refpedlive titles",1,"them
explained under their refpedlive titles"
"See the
article Fishery",1,"the
article Fishery"
See Thebais,1,Thebais
See Ah/s,1,Ah/s
See Epimedium,1,Epimedium
See Fastolef,1,Fastolef
See Phlogiston,1,Phlogiston
"See the
article Number",1,"the
article Number"
"See the particular
ufe of each under its proper article",1,"the particular
ufe of each under its proper article"
See Neat,1,Neat
See Concave,1,Concave
"See Me>
dicine",1,"Me>
dicine"
See the article Chart,1,the article Chart
See Telescope,1,Telescope
See this tobacco-pouch,1,this tobacco-pouch
See Cipher and Ink,1,Cipher and Ink
See Blackji,1,Blackji
See Wind-sails,1,Wind-sails
See Fishing-/7/?^/,1,Fishing-/7/?^/
"See VUh\
Perfius",1,"VUh\
Perfius"
See Adri- fecon(j was the vallum,1,Adri- fecon(j was the vallum
See Straits Le Maire,1,Straits Le Maire
See Rate,1,Rate
See Gabel,1,Gabel
See Si mi a,1,Si mi a
See SyNGNATHUs,1,SyNGNATHUs
See Talbot,1,Talbot
See Breton,1,Breton
See Plantago,1,Plantago
See Pastinaca,1,Pastinaca
See Col- ranked in the number of Academies *,1,Col- ranked in the number of Academies *
"See Egg and
Yolk-",1,"Egg and
Yolk-"
See Cord of P/ood,1,Cord of P/ood
See Devotion,1,Devotion
"See alfo
CALX ANTiMOtm",1,"alfo
CALX ANTiMOtm"
"See the
The firft place of this kind to which the name Burfe al ticle £x-
wasgiven",1,"the
The firft place of this kind to which the name Burfe al ticle £x-
wasgiven"
See Gums,1,Gums
"See Gram
mar",1,"Gram
mar"
See alfo Blackft,1,alfo Blackft
See Lycodontes,1,Lycodontes
See Bacchanalia and Bacchus,1,Bacchanalia and Bacchus
"See Car-
THUSIANS",1,"Car-
THUSIANS"
See Baf- ter *,1,Baf- ter *
"See Astro-
iT^bant:' NO MY",1,"Astro-
iT^bant:' NO MY"
See Ear-ach,1,Ear-ach
See Suture,1,Suture
See Mespilus,1,Mespilus
See LXXXVIII,1,LXXXVIII
"See article
Descent",1,"article
Descent"
See Marshalsea,1,Marshalsea
See Exam,1,Exam
"See In
terest",1,"In
terest"
See Solanom,1,Solanom
See Blight,1,Blight
See further on this head,1,further on this head
See Drachma; and Denarius,1,Drachma; and Denarius
See Platanus,1,Platanus
"See Indica^-
tive Column",1,"Indica^-
tive Column"
"See Gutta
Rofacea",1,"Gutta
Rofacea"
"See the^article
Corvus",1,"the^article
Corvus"
See Grenoble,1,Grenoble
"See tones [| in fucceffion ; the reafon why two perfeft chords
Mode",1,"tones [| in fucceffion ; the reafon why two perfeft chords
Mode"
See Staphyl^a,1,Staphyl^a
See Moors,1,Moors
See the above article,1,the above article
See fuch as black-lead pencils,1,fuch as black-lead pencils
See the article Alkahest,1,the article Alkahest
See Sisymbrium,1,Sisymbrium
See Penance,1,Penance
"See the article
Brute",1,"the article
Brute"
See Judgment,1,Judgment
See Orysa,1,Orysa
"See Eva
poration and Congelation)",1,"Eva
poration and Congelation)"
See Amicable,1,Amicable
"See Conscript and Se
nator-
PATRIARCH",1,"Conscript and Se
nator-
PATRIARCH"
See /Vre-FisHERY,1,/Vre-FisHERY
"See Tem- figned to explain them with the minutenefs and pre-
ferament",1,"Tem- figned to explain them with the minutenefs and pre-
ferament"
See Prophecy,1,Prophecy
See LXXXVI,1,LXXXVI
See Tone and Tonic),1,Tone and Tonic)
See flat,1,flat
See N° clxii,1,N° clxii
See To Leeward,1,To Leeward
See Hyosciamus,1,Hyosciamus
See Granville,1,Granville
See Ellipsis,1,Ellipsis
See Annunciation,1,Annunciation
"See Beati-
Before a beatified perfon is canonized",1,"Beati-
Before a beatified perfon is canonized"
See the articles Gas and Air,1,the articles Gas and Air
See N° 89,1,N° 89
See Dominant,1,Dominant
"See Alcoran and Ma
hometanism",1,"Alcoran and Ma
hometanism"
See Pig,1,Pig
See the title Brachmans,1,the title Brachmans
See alfo Cafstern,1,alfo Cafstern
"See the
Index fubjoined to Medicine",1,"the
Index fubjoined to Medicine"
See Anethum,1,Anethum
See Common-Place,1,Common-Place
See Chattels,1,Chattels
See Bac,1,Bac
"See the ar
ticle Automaton",1,"the ar
ticle Automaton"
"See Sac-
charum",1,"Sac-
charum"
See Clavus,1,Clavus
See Nundinj®,1,Nundinj®
"See a colledtion of this
fort of reverfes in Addifon’s fecond Series",1,"a colledtion of this
fort of reverfes in Addifon’s fecond Series"
See Xeranthemuw,1,Xeranthemuw
See Mugil,1,Mugil
See Eupatorium,1,Eupatorium
See Luther and Indulgence,1,Luther and Indulgence
See Cyclopterus,1,Cyclopterus
See Tall and High,1,Tall and High
"See At
mosphere",1,"At
mosphere"
See the article Justice,1,the article Justice
See Modulation,1,Modulation
"See Narcif-
fus",1,"Narcif-
fus"
"See Buccinu
WHELP",1,"Buccinu
WHELP"
See the article Hirundo,1,the article Hirundo
"See Gild
ing",1,"Gild
ing"
"See his laji willand
left ament",1,"his laji willand
left ament"
See Scapulary,1,Scapulary
See Gelding,1,Gelding
See Kjng,1,Kjng
See Emulsion,1,Emulsion
See Mothe,1,Mothe
See Measure and Barrel,1,Measure and Barrel
See Julian,1,Julian
See GilOing,1,GilOing
See Synthesis,1,Synthesis
See Massaniello,1,Massaniello
See Election,1,Election
See Buceros,1,Buceros
See Specular is,1,Specular is
See Aouste,1,Aouste
"See Cra i
mer",1,"Cra i
mer"
See Colocynthis,1,Colocynthis
See Media and Persia,1,Media and Persia
See Musci,1,Musci
See Pleuron ectes,1,Pleuron ectes
See LXXIII,1,LXXIII
See Wind Q&g*,1,Wind Q&g*
See Customs,1,Customs
See Passover and Easter,1,Passover and Easter
See Cichorium,1,Cichorium
See Papyrus,1,Papyrus
See Montesquieu,1,Montesquieu
See Pole,1,Pole
See Greenland,1,Greenland
"See AJle-
f See Ardea",1,"AJle-
f Ardea"
See Erigena,1,Erigena
See the articles Blood,1,the articles Blood
See the ftatute,1,the ftatute
See Mal- in regard to another,1,Mal- in regard to another
See Caract,1,Caract
See folftices *,1,folftices *
See the ar-y0uth,1,the ar-y0uth
"See Anata-
ABSORUS",1,"Anata-
ABSORUS"
See Flag Officers,1,Flag Officers
See Pitching,1,Pitching
See Nihil,1,Nihil
"See Nux
Mofchaia",1,"Nux
Mofchaia"
"See Chc-
wiftry",1,"Chc-
wiftry"
See Cap,1,Cap
See Buxus,1,Buxus
See Caustics,1,Caustics
See Numida,1,Numida
See by Mr Grey,1,by Mr Grey
"See Corpus
cular",1,"Corpus
cular"
See Iliad xxi,1,Iliad xxi
See Calatajud,1,Calatajud
See the pioufnefs or bad qualities of the bile *,1,the pioufnefs or bad qualities of the bile *
See Shell Gold,1,Shell Gold
"See all thefe articles in their proper
places",1,"all thefe articles in their proper
places"
See the article Singing,1,the article Singing
See Parhelion,1,Parhelion
See Towe,1,Towe
See Sitta,1,Sitta
"See Leon-
fome naturalifts and phyficians to fubmit thefe ftones to Laftly",1,"Leon-
fome naturalifts and phyficians to fubmit thefe ftones to Laftly"
"See Pneu
matics",1,"Pneu
matics"
See Pairing,1,Pairing
See Tropsiolum,1,Tropsiolum
"See the articles En
graving",1,"the articles En
graving"
See two great (tones,1,two great (tones
"See the ar
ticle Equus",1,"the ar
ticle Equus"
See Anacar- belonging to the didynamia clafs,1,Anacar- belonging to the didynamia clafs
See Combination,1,Combination
See Hawking,1,Hawking
See Genii,1,Genii
See alfo Don Ant,1,alfo Don Ant
See Orpiment,1,Orpiment
See LAW> N° clxvi,1,LAW> N° clxvi
See Penstock,1,Penstock
See Arms,1,Arms
See Dialling,1,Dialling
See Amphinious,1,Amphinious
See alfo Arithmetic,1,alfo Arithmetic
See Rapuntium,1,Rapuntium
See Califh,1,Califh
See Caliner,1,Caliner
"See Essay
ing",1,"Essay
ing"
See example LXIX,1,example LXIX
See Cactus,1,Cactus
See number of herbalids into thefe deferts,1,number of herbalids into thefe deferts
See n° 190,1,n° 190
See Cirenza,1,Cirenza
See Herling,1,Herling
"See Emphy-
BLOCK",1,"Emphy-
BLOCK"
See Ant,1,Ant
See Tragopogon,1,Tragopogon
"See the article
Abridgment",1,"the article
Abridgment"
See Pore,1,Pore
"See record at the end of Burnet’s
Hiftory of the Reformation",1,"record at the end of Burnet’s
Hiftory of the Reformation"
See Musk,1,Musk
See Auditor,1,Auditor
"See Ka-
whole of their progrefs",1,"Ka-
whole of their progrefs"
See Bagdad,1,Bagdad
"See [Index fub-
II",1,"[Index fub-
II"
See Emulation,1,Emulation
See Man of War,1,Man of War
See Short-Hand,1,Short-Hand
See Antirrhinum,1,Antirrhinum
"See Con-
gelation",1,"Con-
gelation"
See Ignorance,1,Ignorance
See Pavo,1,Pavo
"See a hidory and vindication of this
made of profecution in the work quoted on the margin",1,"a hidory and vindication of this
made of profecution in the work quoted on the margin"
See Article,1,Article
"See Predes
tination",1,"Predes
tination"
See Basaltes,1,Basaltes
"See TV/nz-Jn ancient mufic; the formation of our diatonic ||
C^See Dia- ^ca^e» ^ie different values § which the fame found may
;„-c> have in that fcale",1,"TV/nz-Jn ancient mufic; the formation of our diatonic ||
C^Dia- ^ca^e» ^ie different values § which the fame found may
;„-c> have in that fcale"
See King,1,King
See Milk,1,Milk
See Atriplex,1,Atriplex
See Bacon,1,Bacon
See Imply 83,1,Imply 83
See 182,1,182
See Essoin,1,Essoin
See fides being of a deep green,1,fides being of a deep green
See Drowning,1,Drowning
See Larix,1,Larix
See the article Setaceous Worms,1,the article Setaceous Worms
See Physeter and Delphinus,1,Physeter and Delphinus
See Ridicule,1,Ridicule
See Corallina,1,Corallina
See the ar-pit was filled up *,1,the ar-pit was filled up *
"See Medicinej
n° 448",1,"Medicinej
n° 448"
See Lav>,1,Lav>
See Moat,1,Moat
See the article Zoology,1,the article Zoology
See Phrase,1,Phrase
See Dion^a Mufcipula,1,Dion^a Mufcipula
See his Brit,1,his Brit
See the articles Bill,1,the articles Bill
See Prunu*,1,Prunu*
See Circumlocution,1,Circumlocution
"See Mate-
Absorbent Vejfsls",1,"Mate-
Absorbent Vejfsls"
"See the a:
tide Blake",1,"the a:
tide Blake"
See YhutY-Circle,1,YhutY-Circle
See Eruca,1,Eruca
"See Se
men",1,"Se
men"
See the ar-main,1,the ar-main
See Strengtheners,1,Strengtheners
See Anatqmy,1,Anatqmy
See the dire&ed *,1,the dire&ed *
See Water-»S/><jk/,1,Water-»S/><jk/
See Glechoma,1,Glechoma
"See Natural
and Physics",1,"Natural
and Physics"
See Sago,1,Sago
See iS/WZ-Gold,1,iS/WZ-Gold
See Tally,1,Tally
See Luperci,1,Luperci
See Robertfon's Charles V,1,Robertfon's Charles V
"See Garden
ing",1,"Garden
ing"
See n° 2,1,n° 2
See Anthropomorphites,1,Anthropomorphites
"See Anemon
FLOWER-t/e-Zatr",1,"Anemon
FLOWER-t/e-Zatr"
"See B
DEFOSSION",1,"B
DEFOSSION"
See Cardamine,1,Cardamine
See Metallurgy j and Chemistry,1,Metallurgy j and Chemistry
"See Am*
lapis ampelites of the Romans ; though it feems to pelites",1,"Am*
lapis ampelites of the Romans ; though it feems to pelites"
See Medicihe,1,Medicihe
"See Grammar and Lan
guage",1,"Grammar and Lan
guage"
See Socinus—They maintain,1,Socinus—They maintain
"See fhop of Salifbury ; who collated him in 1668 to the
Water-Spout and Wind",1,"fhop of Salifbury ; who collated him in 1668 to the
Water-Spout and Wind"
See Jerome,1,Jerome
See D'EA,1,D'EA
See XCII,1,XCII
See Botts,1,Botts
See Grass,1,Grass
See (HiJIory of) Italy,1,(HiJIory of) Italy
See Mu- found in a fhell-fifh called murex *,1,Mu- found in a fhell-fifh called murex *
"See Tour
nament",1,"Tour
nament"
See the article Trigonometry,1,the article Trigonometry
See (the Index to) Medicine,1,(the Index to) Medicine
"See Natural
Hiftory",1,"Natural
Hiftory"
See alfo Areca,1,alfo Areca
See Bigamy,1,Bigamy
"See this done in Reflggtion-
Suppl",1,"this done in Reflggtion-
Suppl"
"See Al
gebra",1,"Al
gebra"
"See Theor
THEORY",1,"Theor
THEORY"
See Olympic,1,Olympic
See Dialing,1,Dialing
"See Ajin-
Belts",1,"Ajin-
Belts"
"See rating them well with three or four times their weight
Furca",1,"rating them well with three or four times their weight
Furca"
See the articles Fluxions,1,the articles Fluxions
See Vera Cruz,1,Vera Cruz
See Gaul,1,Gaul
See Liturgy,1,Liturgy
"See Com
position",1,"Com
position"
See Timber,1,Timber
See Idiot and Lunatic,1,Idiot and Lunatic
See Way,1,Way
See Secale,1,Secale
See Constantinople,1,Constantinople
See 'Racb Superior; now Rackerjburg in Stiria *,1,'Racb Superior; now Rackerjburg in Stiria *
"See Foli
ating",1,"Foli
ating"
See Belides,1,Belides
"See Peck’s Dejiderata Cti-
riofa; Howard’s collections",1,"Peck’s Dejiderata Cti-
riofa; Howard’s collections"
See Romano,1,Romano
See Plane’ Chart,1,Plane’ Chart
See the article Wind,1,the article Wind
See the note (o),1,the note (o)
See Johnsonia,1,Johnsonia
See (Effay) Balance,1,(Effay) Balance
See the article Roms,1,the article Roms
See Blank,1,Blank
See Bolt-/?0/\*,1,Bolt-/?0/\*
"See Geometry and
Trigonometry",1,"Geometry and
Trigonometry"
See Abscess,1,Abscess
See Diving,1,Diving
See Hereditary/?/^/,1,Hereditary/?/^/
See the article Pardon,1,the article Pardon
See Urtica Marina,1,Urtica Marina
"See Exporta-
tloll‘ TION",1,"Exporta-
tloll‘ TION"
See Prunus,1,Prunus
See Horse-hairs,1,Horse-hairs
"See Cram
mer",1,"Cram
mer"
See Clxjpea,1,Clxjpea
See Hemorrhage,1,Hemorrhage
See Gules,1,Gules
"See the article
Bolt-rope",1,"the article
Bolt-rope"
"See Earth- The agitation of the fea in earthquakes is a fufficient
auake",1,"Earth- The agitation of the fea in earthquakes is a fufficient
auake"
"See Buca-
neer",1,"Buca-
neer"
See alfo Phlogiston,1,alfo Phlogiston
"See Zoo-
Worms in the human body",1,"Zoo-
Worms in the human body"
"See ^
tile ; producing many different forts of grains",1,"^
tile ; producing many different forts of grains"
See Servants,1,Servants
"See Conic-
Seftions",1,"Conic-
Seftions"
"See the articles Elec
tricity and Lightning",1,"the articles Elec
tricity and Lightning"
See the Thoroughwax,1,the Thoroughwax
See Saavedra,1,Saavedra
See [Index fubjoined to) Medicine,1,[Index fubjoined to) Medicine
See two,1,two
See Urine,1,Urine
See Sorcery,1,Sorcery
See Shoeing of Horjes,1,Shoeing of Horjes
See MugU,1,MugU
See LXXXIV,1,LXXXIV
See Pendent,1,Pendent
See Atheist,1,Atheist
See Polygon,1,Polygon
"See A-
momum and Ginger",1,"A-
momum and Ginger"
See A mbassador,1,A mbassador
See Alhama,1,Alhama
See Grandeur,1,Grandeur
See Tapping,1,Tapping
"See Forti
fication",1,"Forti
fication"
See Tajle,1,Tajle
See LXXXV,1,LXXXV
"See the preceding
article",1,"the preceding
article"
See Cologne,1,Cologne
See StAR-Chamber,1,StAR-Chamber
See New Britain,1,New Britain
See Whitsunday,1,Whitsunday
See Cistus,1,Cistus
See Stucco,1,Stucco
See the article Parson and Vicar,1,the article Parson and Vicar
"See So
liloquy",1,"So
liloquy"
"See Ce
ment and Mortar",1,"Ce
ment and Mortar"
See Laceda-mon,1,Laceda-mon
"See Mi-
or ranks ; and confequently the three bodies of the nipulus",1,"Mi-
or ranks ; and confequently the three bodies of the nipulus"
See Clock and Watch,1,Clock and Watch
See Bulb,1,Bulb
"See (Index fuhjoined to) Medi
cine",1,"(Index fuhjoined to) Medi
cine"
See Wickliffite,1,Wickliffite
"See Geo
graphy",1,"Geo
graphy"
See Adoration,1,Adoration
See the fore writing was known *,1,the fore writing was known *
See Br BEE,1,Br BEE
See Cheml- flowers of cobalt *,1,Cheml- flowers of cobalt *
See Inte-rval,1,Inte-rval
"See Taltf-
All nations have been fond of amulets : the Jews man",1,"Taltf-
All nations have been fond of amulets : the Jews man"
See Kraken,1,Kraken
"See the Index fubjoine'd to
that article",1,"the Index fubjoine'd to
that article"
See Celosia,1,Celosia
See File,1,File
See Zaffre,1,Zaffre
See Calendar,1,Calendar
"See Agaricus and
Fungus",1,"Agaricus and
Fungus"
See Memory and Reminiscence,1,Memory and Reminiscence
"See the articles Consanguinity and
Des'C£nt",1,"the articles Consanguinity and
Des'C£nt"
See Stenographt,1,Stenographt
"See A-
ris",1,"A-
ris"
"See the Atts of the
Apofles",1,"the Atts of the
Apofles"
See Cass,1,Cass
See the article Sea,1,the article Sea
See Alaraf,1,Alaraf
See Cardium,1,Cardium
See Tremella,1,Tremella
See Valona,1,Valona
See Murder),1,Murder)
"See Agri
culture",1,"Agri
culture"
See Flag,1,Flag
"See Light-
nikg",1,"Light-
nikg"
See Level,1,Level
See Sqttalus,1,Sqttalus
"See Lo
gic",1,"Lo
gic"
See Citadenesca,1,Citadenesca
"See JM-
I*late I/Vr
",1,"JM-
I*late I/Vr
"
See Greece and Peloponnesus,1,Greece and Peloponnesus
"See Scqlopax and
Shooting",1,"Scqlopax and
Shooting"
See Proctor,1,Proctor
See Saliva,1,Saliva
"See the
article Eleusinia",1,"the
article Eleusinia"
See Marrubium,1,Marrubium
See Cadence naturally to do,1,Cadence naturally to do
See Nell- nobility*,1,Nell- nobility*
"See Pre
rogative and Regalia",1,"Pre
rogative and Regalia"
See the fig,1,the fig
See Dignity,1,Dignity
See Mote,1,Mote
"See Pa
rent and Child",1,"Pa
rent and Child"
See Pieris,1,Pieris
See Denmark,1,Denmark
See Alca,1,Alca
See Harp,1,Harp
See Parson,1,Parson
See Vitex,1,Vitex
See Kennet’s Gloffary in Maritagium,1,Kennet’s Gloffary in Maritagium
See n0 7,1,n0 7
See Example I,1,Example I
See Pedagogue,1,Pedagogue
"See Haw
ker",1,"Haw
ker"
"See Te
nure",1,"Te
nure"
See Perspiration,1,Perspiration
See Mizen,1,Mizen
See Extermination,1,Extermination
See Concession,1,Concession
See the ciple of cold,1,the ciple of cold
"See Honey-decw ^
Linnaeus enumerates 33 fpecies of the Aphis",1,"Honey-decw ^
Linnaeus enumerates 33 fpecies of the Aphis"
"See Na
tural Hijlory",1,"Na
tural Hijlory"
See Glass),1,Glass)
See Zaffrc from cobalt f,1,Zaffrc from cobalt f
"See the
articles Consanguinity",1,"the
articles Consanguinity"
See Chyle,1,Chyle
See Tyre,1,Tyre
See Lignum dloes,1,Lignum dloes
See Samaritans,1,Samaritans
See Philofophical Tranfaftions,1,Philofophical Tranfaftions
See Fructus,1,Fructus
See Papaver,1,Papaver
"See Scythian
Lamb",1,"Scythian
Lamb"
See (the It is alfo called/awe/ canina,1,(the It is alfo called/awe/ canina
"See proclamation for the total extinftion of the Englilh
Printing-P/-^",1,"proclamation for the total extinftion of the Englilh
Printing-P/-^"
