,count,references
"See the article IVsights
and Meafurcs*
If any one of the ftandards above-mentioned be
",1,"the article IVsights
and Meafurcs*
If any one of the ftandards above-mentioned be
"
See SerERue’s Wall,1,SerERue’s Wall
See Hornpipe,1,Hornpipe
See Cornwal,1,Cornwal
"See MicbaelWs Lectures on the New Tejla-
ment",1,"MicbaelWs Lectures on the New Tejla-
ment"
See Emerald,1,Emerald
See Campania,1,Campania
See n° 345,1,n° 345
See Sterling,1,Sterling
See Nero,1,Nero
"See the ar
ticle EARTHqUAKE",1,"the ar
ticle EARTHqUAKE"
See Example LV,1,Example LV
See Codrington,1,Codrington
"See Bint)
by invigorating the powers of life",1,"Bint)
by invigorating the powers of life"
"See Artemi
sia",1,"Artemi
sia"
See Syene,1,Syene
See Price,1,Price
"See Ap
prentice and Apprenticeship",1,"Ap
prentice and Apprenticeship"
See Cacrx,1,Cacrx
"See L'HU
jloire Letteraire de le Congregation de St Maur",1,"L'HU
jloire Letteraire de le Congregation de St Maur"
See Corona,1,Corona
See the article Judith,1,the article Judith
"See the
jjirticle A-
ther men",1,"the
jjirticle A-
ther men"
See Orobio and Limborch,1,Orobio and Limborch
See Algebra and Arjthmetjc,1,Algebra and Arjthmetjc
"See Zfoir-
IJland",1,"Zfoir-
IJland"
"See Univer
sity",1,"Univer
sity"
See n° 114,1,n° 114
See Cipher and Ink,1,Cipher and Ink
See 984 et feq,1,984 et feq
See Oniscus,1,Oniscus
"See Montgolfier'’s bal-
' loon",1,"Montgolfier'’s bal-
' loon"
See Franchise,1,Franchise
See Haynes’s Colleft,1,Haynes’s Colleft
"See Ostra
cism): but Ariflides being recalled a fliort time after",1,"Ostra
cism): but Ariflides being recalled a fliort time after"
"See Pyr-
rhichius",1,"Pyr-
rhichius"
See Meteor,1,Meteor
See Borrowing and Hiring,1,Borrowing and Hiring
See Ouscuta,1,Ouscuta
See Argos and Argeia,1,Argos and Argeia
See Bombax,1,Bombax
See Physiologv,1,Physiologv
See Hudson,1,Hudson
See the fpiral rings in the pulmonary tubes of a bee,1,the fpiral rings in the pulmonary tubes of a bee
See President,1,President
See Moulin,1,Moulin
"See the
article Pardon",1,"the
article Pardon"
See Dignity,1,Dignity
See Congelation and Frost,1,Congelation and Frost
See Striga (244),1,Striga (244)
See Swanpan,1,Swanpan
"See Suc
cession",1,"Suc
cession"
See Comma,1,Comma
"See Am
bassador",1,"Am
bassador"
See BooK-Binding,1,BooK-Binding
See Ammonitis and Ammonites,1,Ammonitis and Ammonites
See Surgeon,1,Surgeon
See Extasy,1,Extasy
See Shuckford’s Connect,1,Shuckford’s Connect
"See Hyd-rosta-
^cs",1,"Hyd-rosta-
^cs"
See yege,1,yege
See Nain,1,Nain
See Bamff,1,Bamff
"See the article
Thus",1,"the article
Thus"
See Ovis and Wool,1,Ovis and Wool
See the Journal de Phyftque,1,the Journal de Phyftque
See Ana- tegument or covering *,1,Ana- tegument or covering *
See Genesis,1,Genesis
See Achillea,1,Achillea
See Chelidonium,1,Chelidonium
See REST-harroiv,1,REST-harroiv
See Coast,1,Coast
See Plaintiff,1,Plaintiff
See Joseph and Jacob,1,Joseph and Jacob
See the article Hour,1,the article Hour
See VtgU-tzCts of this kind J : but even this is no decifive proof cubit,1,VtgU-tzCts of this kind J : but even this is no decifive proof cubit
See n° 232,1,n° 232
See Vtr,1,Vtr
See Cloth,1,Cloth
See Ady,1,Ady
See Fastinaca,1,Fastinaca
See (the/«<&* fubjoined to) Medicine,1,(the/«<&* fubjoined to) Medicine
See Hours,1,Hours
"See the articles Japanning and Por
celain",1,"the articles Japanning and Por
celain"
"See Tor-
F^nus ",1,"Tor-
F^nus "
See Advocate,1,Advocate
"See 'Ejfli-
C T E [ 58B ] CUB
the water which diflblves them ; whence it feems pro
bable that the proc< flee",1,"'Ejfli-
C T E [ 58B ] CUB
the water which diflblves them ; whence it feems pro
bable that the proc< flee"
See Incorporeal,1,Incorporeal
See Mqrus,1,Mqrus
See Campanula,1,Campanula
See KiNa at-Anns,1,KiNa at-Anns
See Murtena,1,Murtena
"See the article
St Domingo",1,"the article
St Domingo"
"See Geometr
RECTIFICATION",1,"Geometr
RECTIFICATION"
See obfervations on certain parts of the animal economy by Mr Hunter,1,obfervations on certain parts of the animal economy by Mr Hunter
See Elegiac,1,Elegiac
See the articles Cabbamsts,1,the articles Cabbamsts
"See W’##-
They found themfelves",1,"W’##-
They found themfelves"
See the article Engraving,1,the article Engraving
See Emerfon’s Mathematics,1,Emerfon’s Mathematics
See the made ufe of for the conqueft of nature*,1,the made ufe of for the conqueft of nature*
"See Hales de
Sonis",1,"Hales de
Sonis"
See (Scottijh) Ai,1,(Scottijh) Ai
See More,1,More
See Truce,1,Truce
See n0 20 e,1,n0 20 e
See St Domingo,1,St Domingo
"See Ptolemy (Clau-
dius)",1,"Ptolemy (Clau-
dius)"
See Dioptrics),1,Dioptrics)
See Rotation),1,Rotation)
"See Hydro- Since the preffure of fluids is equal in every direc-
tiatics",1,"Hydro- Since the preffure of fluids is equal in every direc-
tiatics"
See Hen,1,Hen
See Meadows,1,Meadows
"See Am
phinious",1,"Am
phinious"
"See Alge-
•beia and Arithmetic",1,"Alge-
•beia and Arithmetic"
See As per,1,As per
"See Tempeh-
«ng and Engraving",1,"Tempeh-
«ng and Engraving"
"See Faot-
verfal propofitions we affirm fome property of a ge- ""9te’ P-
nus or fpecies",1,"Faot-
verfal propofitions we affirm fome property of a ge- ""9te’ P-
nus or fpecies"
See Franch,1,Franch
See Jesus Chrljl; and Jews,1,Jesus Chrljl; and Jews
"See Com-
flex and Simple",1,"Com-
flex and Simple"
See the of Norfolk,1,the of Norfolk
See Assize,1,Assize
"See Maundrell’s Travels
from Aleppo to Jerufalem ; fee alfo the articles Abana
and Damascus",1,"Maundrell’s Travels
from Aleppo to Jerufalem ; fee alfo the articles Abana
and Damascus"
See Erica,1,Erica
See Vespa,1,Vespa
See the article copper,1,the article copper
See the article Silver,1,the article Silver
"See A-
",1,"A-
"
See Forest Courts,1,Forest Courts
See Villenage,1,Villenage
See Togat^,1,Togat^
See Circle A,1,Circle A
See Negroland,1,Negroland
See PETkiFiF,1,PETkiFiF
"See their hiftory and policy
",1,"their hiftory and policy
"
See Heresy,1,Heresy
See Acrjculture,1,Acrjculture
See Myrsine,1,Myrsine
"See alfo the Works of Dr- ChriiKa-
Hurd: confult likewife thofe of Newton",1,"alfo the Works of Dr- ChriiKa-
Hurd: confult likewife thofe of Newton"
"See Medic
Cold",1,"Medic
Cold"
"See Bulb and
Gemma",1,"Bulb and
Gemma"
See Rorji Family,1,Rorji Family
See Belluxo,1,Belluxo
See J7a,1,J7a
See Assumpsit and Oath,1,Assumpsit and Oath
"See Adan-
SONIA",1,"Adan-
SONIA"
See Sej-IVater,1,Sej-IVater
See each officer under his proper article,1,each officer under his proper article
See Conyz A,1,Conyz A
See the article Academy,1,the article Academy
See Eoula,1,Eoula
See Dio-nysius,1,Dio-nysius
See the article Jet,1,the article Jet
See Letter-Foundery,1,Letter-Foundery
See Arack,1,Arack
"See Foe
tus",1,"Foe
tus"
See this whole detail in Dr Pocock’s Specim,1,this whole detail in Dr Pocock’s Specim
See Pleurovectes,1,Pleurovectes
See Earths,1,Earths
"See a figure in 'Caer-
ner de S\ m and 1'rutl",1,"a figure in 'Caer-
ner de S\ m and 1'rutl"
"See Cantharis and Meloe-
CANTHARIS",1,"Cantharis and Meloe-
CANTHARIS"
See n° 398,1,n° 398
See Ladrone IJlands,1,Ladrone IJlands
See the article Britain,1,the article Britain
See Harold,1,Harold
See Tragopogon,1,Tragopogon
See Tree,1,Tree
"See Au~
is in the mouth of the Volga",1,"Au~
is in the mouth of the Volga"
See Colossus,1,Colossus
"See n°
231",1,"n°
231"
"See Falfe Imprisonmen
The writ of mainprize",1,"Falfe Imprisonmen
The writ of mainprize"
See Injection,1,Injection
See Blanchard's -balloon,1,Blanchard's -balloon
See Ferro-I (lands,1,Ferro-I (lands
See Elea,1,Elea
"See Aotti'VJt and Ss-
VERUS",1,"Aotti'VJt and Ss-
VERUS"
"See Natoui
ANA
O M Y",1,"Natoui
ANA
O M Y"
See Magnetical Needle,1,Magnetical Needle
See Nile,1,Nile
See Milton’s defeription of the evening,1,Milton’s defeription of the evening
See Trachinus,1,Trachinus
See Creation,1,Creation
See Syllogism,1,Syllogism
See Kkrprr of the Privy-Seal,1,Kkrprr of the Privy-Seal
See Castor and Pollux,1,Castor and Pollux
See Xylo Aloes,1,Xylo Aloes
See Doxologv,1,Doxologv
"See Metallurgy
for the different operations",1,"Metallurgy
for the different operations"
See Hecla),1,Hecla)
See Flag Officers,1,Flag Officers
See Inula,1,Inula
See Hijlory of Medicine,1,Hijlory of Medicine
"See like-
wife the lafl edition of King’s Origin of Evil",1,"like-
wife the lafl edition of King’s Origin of Evil"
See the article Bacchus,1,the article Bacchus
See Metals {Solution of),1,Metals {Solution of)
See To Abate,1,To Abate
See jEtna,1,jEtna
See n° 404,1,n° 404
See Base,1,Base
"See that article
CHIOCOCCA",1,"that article
CHIOCOCCA"
"See Rem-
PHAN",1,"Rem-
PHAN"
See under Trichecus,1,under Trichecus
See Ostracism,1,Ostracism
See Lacquer,1,Lacquer
"See Spain and Nu-
MANTI A",1,"Spain and Nu-
MANTI A"
See Motacilia,1,Motacilia
"See Pul-
fitum",1,"Pul-
fitum"
"See C -
forts of worms bred on trees or plants ; as alfo with/nW",1,"C -
forts of worms bred on trees or plants ; as alfo with/nW"
See Hermit,1,Hermit
See Gellius,1,Gellius
"See Ms-
ranks ; and confequently the three bodies of the ha- n'!P^us'
ftati",1,"Ms-
ranks ; and confequently the three bodies of the ha- n'!P^us'
ftati"
"See Agaricus and
Lyncurius",1,"Agaricus and
Lyncurius"
See Adrian IV,1,Adrian IV
"See MEDiciNE-/rt-
C STRABO",1,"MEDiciNE-/rt-
C STRABO"
See Deut,1,Deut
See Geoffrey,1,Geoffrey
See the dolly queer cully or nubbing cheat \ J or who,1,the dolly queer cully or nubbing cheat \ J or who
See ‘Trial,1,‘Trial
See New jbeRSEr,1,New jbeRSEr
See Mahometans,1,Mahometans
See Anacardium,1,Anacardium
See the articles Mercury and Thoth,1,the articles Mercury and Thoth
See Ate,1,Ate
"See the article Earth 3
The voice of profane hiftory is far from being de-Accounts of
cifive concerning the age of the world; nor is it to be’be antiqui-
expefted that it ftiould",1,"the article Earth 3
The voice of profane hiftory is far from being de-Accounts of
cifive concerning the age of the world; nor is it to be’be antiqui-
expefted that it ftiould"
See Fountain and Hydrostatics,1,Fountain and Hydrostatics
See Colonel,1,Colonel
See Marhattas,1,Marhattas
"See the
article Barr",1,"the
article Barr"
See Girgenti,1,Girgenti
See Idiot and Lunatic,1,Idiot and Lunatic
See Soc- cage f,1,Soc- cage f
See St Clare),1,St Clare)
See Poinciana,1,Poinciana
See Cadmus,1,Cadmus
See Company (African,1,Company (African
"See the
kUncfphae itfeli",1,"the
kUncfphae itfeli"
See Myroxilon,1,Myroxilon
See Symphytum,1,Symphytum
See Pedicle,1,Pedicle
"See the furies arife :
See the fhakes that they ""rear",1,"the furies arife :
the fhakes that they ""rear"
See Birds- tin,1,Birds- tin
"See Anaio
my",1,"Anaio
my"
"See Castor
and Pollux",1,"Castor
and Pollux"
See Camel,1,Camel
See Ulmus,1,Ulmus
See Filter,1,Filter
See Cusco,1,Cusco
See Foun- pends on the due preparation of the pit,1,Foun- pends on the due preparation of the pit
See Foo®,1,Foo®
See the foregoing article,1,the foregoing article
See alfo Entomology,1,alfo Entomology
See Ocean,1,Ocean
See Farm,1,Farm
See Beds,1,Beds
"See Poctrf3
lafi piece confirms a tradition delivered down from an-llV IiS*
tiquity",1,"Poctrf3
lafi piece confirms a tradition delivered down from an-llV IiS*
tiquity"
See Hawkin’s Hijiory of Mujtc,1,Hawkin’s Hijiory of Mujtc
See Prompter,1,Prompter
"See Electrics
and Electricity",1,"Electrics
and Electricity"
"See Experiments made upon quicklime and upon
iron",1,"Experiments made upon quicklime and upon
iron"
See the-detached article Iron,1,the-detached article Iron
See Arundo and Calamus,1,Arundo and Calamus
See Deist,1,Deist
See Coition,1,Coition
See the article Corvus,1,the article Corvus
"See Poe
try",1,"Poe
try"
See Ctoa,1,Ctoa
See the articles Brachmans,1,the articles Brachmans
"See Augsburg Con-
fejjion",1,"Augsburg Con-
fejjion"
See n° 247,1,n° 247
"See Caven
dish",1,"Caven
dish"
See korest,1,korest
"See Whit
by’s Differtation on this fubjeft",1,"Whit
by’s Differtation on this fubjeft"
See Class and Order,1,Class and Order
"See Hume s
Dialog on Nat",1,"Hume s
Dialog on Nat"
"See Eme
rald",1,"Eme
rald"
"See We*-
to be perfeCUy well acquainted with geography",1,"We*-
to be perfeCUy well acquainted with geography"
"See Iron
Steel has properties diftind from thofe of iron",1,"Iron
Steel has properties diftind from thofe of iron"
See Romp n° t t ,1,Romp n° t t 
"See Mu-
COR",1,"Mu-
COR"
See Raimondi,1,Raimondi
See Cajetan,1,Cajetan
See Sabbath,1,Sabbath
"See Cy-
NARA",1,"Cy-
NARA"
See Sat,1,Sat
"See Garci-
NI*MANGROVE",1,"Garci-
NI*MANGROVE"
See Kikg’s Bench,1,Kikg’s Bench
See Calx HA,1,Calx HA
See Epote,1,Epote
"See Saccha-
rum",1,"Saccha-
rum"
"See Per
spective",1,"Per
spective"
See Astronomy-/;«/«c,1,Astronomy-/;«/«c
See Thamyris,1,Thamyris
See Euonymus,1,Euonymus
See Bog and Draining,1,Bog and Draining
See the dialog of Lucian,1,the dialog of Lucian
See Table IX,1,Table IX
See the-article Bismuth,1,the-article Bismuth
See Appraiser,1,Appraiser
See Corruption,1,Corruption
See Mantis Sycifolia,1,Mantis Sycifolia
See Pinna,1,Pinna
"See North-
Wejl Pajfage",1,"North-
Wejl Pajfage"
See Conic Sefiions,1,Conic Sefiions
"See the next
article",1,"the next
article"
"See Birch’s
Hijl",1,"Birch’s
Hijl"
See MEDiciNE-fWriv,1,MEDiciNE-fWriv
See Cochlearia,1,Cochlearia
See Ursa,1,Ursa
See Nat,1,Nat
See Tartar,1,Tartar
See Canterbury and York,1,Canterbury and York
See Dog,1,Dog
"See the articles
Gold; alfo Chemistry-//^*;; and Metal
lurgy",1,"the articles
Gold; alfo Chemistry-//^*;; and Metal
lurgy"
See Curetes and Corybantes,1,Curetes and Corybantes
See wild as the winds o’er the defert he files,1,wild as the winds o’er the defert he files
"See GW
theory from the p raft ice of any art",1,"GW
theory from the p raft ice of any art"
"See further the ar- ——v—^
tide Earth ; n° 177 and 178",1,"further the ar- ——v—^
tide Earth ; n° 177 and 178"
See Gray,1,Gray
"See the ar
ticle Bismuth? alfo Chemistry",1,"the ar
ticle Bismuth? alfo Chemistry"
See Picards,1,Picards
See Pop ulus,1,Pop ulus
"See fome very curious experi
ments and obfervations on the tinging of birds",1,"fome very curious experi
ments and obfervations on the tinging of birds"
See (253),1,(253)
See Kelp,1,Kelp
See Achras,1,Achras
See F/saiNG-Rod,1,F/saiNG-Rod
See iZooLoev,1,iZooLoev
See Zarnich,1,Zarnich
See Xx 1,1,Xx 1
See Planjct,1,Planjct
See examples,1,examples
"See Scot-
gaged in expenfive contefts wdth France ; and thefe
multiplied wars and preparations for war",1,"Scot-
gaged in expenfive contefts wdth France ; and thefe
multiplied wars and preparations for war"
See Galatia,1,Galatia
"See Astrono
my and Geography-
Meridian Line",1,"Astrono
my and Geography-
Meridian Line"
See Evidence,1,Evidence
See Pollux,1,Pollux
See Colcynthis,1,Colcynthis
"See the de
tached article Zinc",1,"the de
tached article Zinc"
"See Couhage""",1,"Couhage"""
See the article Foetus,1,the article Foetus
See Thistle,1,Thistle
"See Salicor-
NIA",1,"Salicor-
NIA"
"See the article Meta
physics",1,"the article Meta
physics"
See the Tables in Dr Price on Reverfions,1,the Tables in Dr Price on Reverfions
See further the articles Movement,1,further the articles Movement
"See Afi-
on one of the fmall twigs",1,"Afi-
on one of the fmall twigs"
See the article Draining,1,the article Draining
See Bankrupt,1,Bankrupt
"See Her
culaneum",1,"Her
culaneum"
See Calamus,1,Calamus
See Baronet,1,Baronet
See Plata lea,1,Plata lea
See Plumbago,1,Plumbago
See IVol- firft employments of the date*,1,IVol- firft employments of the date*
See Philosopher’s Slone,1,Philosopher’s Slone
See the article Tree),1,the article Tree)
"See Maritime
Laws",1,"Maritime
Laws"
"See Chemistry-
this ftone",1,"Chemistry-
this ftone"
See Barbara,1,Barbara
See Pump',1,Pump'
"See Flowers and Ben
zoin",1,"Flowers and Ben
zoin"
See Abdera,1,Abdera
See Proedri,1,Proedri
See Stratonic-ea,1,Stratonic-ea
See Lepidium,1,Lepidium
See Zoologv,1,Zoologv
See Qjiiciftiver,1,Qjiiciftiver
"See the
ality of their fouls",1,"the
ality of their fouls"
See the next ar- On the other fide,1,the next ar- On the other fide
"See Medicine
and Surgery",1,"Medicine
and Surgery"
See Chionanthus,1,Chionanthus
See Chancery,1,Chancery
See Duns,1,Duns
See Achmim,1,Achmim
See alfo Buxus,1,alfo Buxus
See Hippomane,1,Hippomane
"See Arctium and Xan-
THIUM",1,"Arctium and Xan-
THIUM"
See Devonsheering,1,Devonsheering
See F,1,F
See Disposition,1,Disposition
See Spin;e,1,Spin;e
"See Declamation Nai -
ration",1,"Declamation Nai -
ration"
See Conspiracy,1,Conspiracy
See FiRE-Ship,1,FiRE-Ship
"See Acacia Ger-
manica",1,"Acacia Ger-
manica"
See Academy in the modern fenfe,1,Academy in the modern fenfe
See n0 174,1,n0 174
See BocT-Rope,1,BocT-Rope
See Dorstenia,1,Dorstenia
See Jade-stone,1,Jade-stone
See Turkey,1,Turkey
"See the
article Sulphur",1,"the
article Sulphur"
See Media,1,Media
See Natural Hlftory,1,Natural Hlftory
"See alfo
23 Geo",1,"alfo
23 Geo"
See thcfe articles,1,thcfe articles
See Council and Convocation,1,Council and Convocation
See Jury,1,Jury
See alfo Currant and Raisin,1,alfo Currant and Raisin
See Inusiio,1,Inusiio
See Projkction of the Sphere,1,Projkction of the Sphere
See Meninx,1,Meninx
See Kzng,1,Kzng
See Sal mo,1,Sal mo
See Sales,1,Sales
See Citharexelon,1,Citharexelon
See Yi^-Ship,1,Yi^-Ship
See Curtius,1,Curtius
See Stelhonate,1,Stelhonate
See Lamech,1,Lamech
"See Aurum ful
minans",1,"Aurum ful
minans"
See TranfaSions of the Royal Society of Edinburgh,1,TranfaSions of the Royal Society of Edinburgh
See Augur,1,Augur
See Personification,1,Personification
"See Spina
cervina",1,"Spina
cervina"
See Galleon,1,Galleon
See alfo our article Coalery,1,alfo our article Coalery
"See Algebra
Part I",1,"Algebra
Part I"
"See the article Artemi
sia",1,"the article Artemi
sia"
"See Carrier-PI-
geon",1,"Carrier-PI-
geon"
"See Chancery-
Equity",1,"Chancery-
Equity"
See his Difeafes of Hot Climates,1,his Difeafes of Hot Climates
See Arundelia'n Marbles,1,Arundelia'n Marbles
"See Me-
bicine",1,"Me-
bicine"
See December,1,December
See Sanctuary,1,Sanctuary
See Good Friday,1,Good Friday
See further on the ufes arid application of Gnomons,1,further on the ufes arid application of Gnomons
See Baker,1,Baker
See n° 285,1,n° 285
See 1'range,1,1'range
See Mirabilis,1,Mirabilis
See Hamadryades,1,Hamadryades
See Pmnce of IVales's IjlanJ,1,Pmnce of IVales's IjlanJ
See Lothian,1,Lothian
"See the article
Salt",1,"the article
Salt"
See Kraken,1,Kraken
See Eryncium,1,Eryncium
See Second Sight,1,Second Sight
See Goat,1,Goat
See I armament,1,I armament
See Wro-phlogiftic matter *,1,Wro-phlogiftic matter *
See Talpa,1,Talpa
See the appointed after the death of Codrus *,1,the appointed after the death of Codrus *
See Fucus,1,Fucus
See Ariadn^ea,1,Ariadn^ea
See Sirius dog-Jlar; by the Greeks Jirius *,1,Sirius dog-Jlar; by the Greeks Jirius *
See Ratisbon,1,Ratisbon
See Part hi a,1,Part hi a
See Nile),1,Nile)
See Cringle,1,Cringle
See Caoamus,1,Caoamus
See no 187,1,no 187
See Reproduction,1,Reproduction
"See a circumftance of fome confequence to a phyfician
*1° 360",1,"a circumftance of fome confequence to a phyfician
*1° 360"
"See Per sees and Zoroas
ter",1,"Per sees and Zoroas
ter"
"See (Hijlory of)
Scotland",1,"(Hijlory of)
Scotland"
See Lace^ta,1,Lace^ta
See Current,1,Current
See Health,1,Health
See TrinGa,1,TrinGa
See AuMRU-Ship,1,AuMRU-Ship
See Castel,1,Castel
See Picus,1,Picus
"See Archi
tecture",1,"Archi
tecture"
See MoschOs,1,MoschOs
See Frush,1,Frush
See Eng- preferments,1,Eng- preferments
"See Murex :
where we have given an account of the Tyrian method
of dyir*g purple with a liquid extra&ed from the filh",1,"Murex :
where we have given an account of the Tyrian method
of dyir*g purple with a liquid extra&ed from the filh"
See Rome),1,Rome)
See Memphis,1,Memphis
See Mineral,1,Mineral
See Delphos,1,Delphos
See the article their loweft terms,1,the article their loweft terms
See Boileau,1,Boileau
"See n? 113-
Fig",1,"n? 113-
Fig"
See Officer,1,Officer
"See &?/-
den's Mare Claufum",1,"&?/-
den's Mare Claufum"
See PLAY-housf,1,PLAY-housf
See Sector,1,Sector
See Wide,1,Wide
See Brails,1,Brails
See Mystery,1,Mystery
See Shields,1,Shields
See urge,1,urge
See Classicom,1,Classicom
See the article Milk,1,the article Milk
See be regarded as a formidable power,1,be regarded as a formidable power
See alfo Law,1,alfo Law
See Chrysanthemum,1,Chrysanthemum
"See the article
Copper : Alfo Chemistry-/«*/«c",1,"the article
Copper : Alfo Chemistry-/«*/«c"
"See the ar
ticle America",1,"the ar
ticle America"
"See Ceres and
Proserpine",1,"Ceres and
Proserpine"
See An- raucou*,1,An- raucou*
See Yambo,1,Yambo
See Confusion of Tongues,1,Confusion of Tongues
See Paul,1,Paul
"See the
article Fountain of Justice-
4",1,"the
article Fountain of Justice-
4"
See Ant-Pipes,1,Ant-Pipes
See Meridan,1,Meridan
See KjempferiA,1,KjempferiA
See {Hijlory of) Spain,1,{Hijlory of) Spain
See Flate DXIV,1,Flate DXIV
See Fuzee,1,Fuzee
See Parcte,1,Parcte
See Ophiorhiza,1,Ophiorhiza
See Macedonians,1,Macedonians
See Mule,1,Mule
See Tall,1,Tall
See Agaxicus,1,Agaxicus
See Cantata,1,Cantata
See Mermaid,1,Mermaid
See Iheft,1,Iheft
See Declination,1,Declination
See the article America,1,the article America
"See ally from the Ampler to the more involved cafes: and
MEDiciNE-Zwr/fx",1,"ally from the Ampler to the more involved cafes: and
MEDiciNE-Zwr/fx"
"See hTur-ky no ^aws or cornPa&s> government being purely mo-
tey",1,"hTur-ky no ^aws or cornPa&s> government being purely mo-
tey"
See Agriculturk,1,Agriculturk
See Forlorn,1,Forlorn
See Augmentation,1,Augmentation
"See Ptte
The motions and appearances of the clouds weret!r *
not long ago confidered as certain figns by which
Ikilful Highlander might attain to the knowledge ofk* P’
futurity",1,"Ptte
The motions and appearances of the clouds weret!r *
not long ago confidered as certain figns by which
Ikilful Highlander might attain to the knowledge ofk* P’
futurity"
See Semen),1,Semen)
See CjesAr,1,CjesAr
See Cnicus,1,Cnicus
See Montreal,1,Montreal
"See JJJize
regulated by the magiftrates according to the price of P31'- ult*
wheat",1,"JJJize
regulated by the magiftrates according to the price of P31'- ult*
wheat"
See Opium and Papaver,1,Opium and Papaver
See Exsubation,1,Exsubation
See Resemblance,1,Resemblance
See Turpentine,1,Turpentine
"See alfo Lanch the year 1493 was permitted to wear his laurel at-
LAUNDER",1,"alfo Lanch the year 1493 was permitted to wear his laurel at-
LAUNDER"
See Gaul and Rome,1,Gaul and Rome
"See the article Chal
lenge",1,"the article Chal
lenge"
See Mephitis,1,Mephitis
See Hereditary Right,1,Hereditary Right
"See alfo
h1 w; ",1,"alfo
h1 w; "
"See below Nitrous
Add of Arfenic",1,"below Nitrous
Add of Arfenic"
See feet,1,feet
"See n°
250",1,"n°
250"
"See the articles
Fountain of Justice and Fountain of Honour",1,"the articles
Fountain of Justice and Fountain of Honour"
See Avaricum-,1,Avaricum-
See Caisson,1,Caisson
See dr- wonderful of all his works *,1,dr- wonderful of all his works *
See Execration,1,Execration
See For the firft five or fix centuries of the Roman ftate,1,For the firft five or fix centuries of the Roman ftate
See Panorpa,1,Panorpa
See Lyncurius,1,Lyncurius
"See Dr Halley’s CflAWwfM/w on the fame fub-
je&",1,"Dr Halley’s CflAWwfM/w on the fame fub-
je&"
See Partridge and Shooting,1,Partridge and Shooting
See Matricaria,1,Matricaria
See Model,1,Model
See Bentley,1,Bentley
See Arcesilaus),1,Arcesilaus)
See Banda,1,Banda
See Chemistry-/«//«i:,1,Chemistry-/«//«i:
See Heuophobi and Albino,1,Heuophobi and Albino
See Simon’s Hi/lory of Irijh Coins,1,Simon’s Hi/lory of Irijh Coins
See Bri- the year 1641*,1,Bri- the year 1641*
"See A-
Stronomy",1,"A-
Stronomy"
See Feri,1,Feri
See Usher of the Black Rod,1,Usher of the Black Rod
See Atlantis,1,Atlantis
See Soul,1,Soul
See Pod,1,Pod
See Camalodunum,1,Camalodunum
See Lama,1,Lama
"See Hate
XLL
Chap",1,"Hate
XLL
Chap"
See Scilla,1,Scilla
See Dwarf and Giant,1,Dwarf and Giant
See Thirlage,1,Thirlage
See Inspiration,1,Inspiration
See Arts,1,Arts
See the article Embalming,1,the article Embalming
See Priest,1,Priest
See Myristica and Nutmeg,1,Myristica and Nutmeg
See Manners,1,Manners
See Hypericum,1,Hypericum
See Aeioi/r,1,Aeioi/r
See Chemistry-/Wex,1,Chemistry-/Wex
See Saville,1,Saville
See H/ematites,1,H/ematites
"See Oratory ; alfo Al
legory",1,"Oratory ; alfo Al
legory"
See Joint,1,Joint
See Roujfeau’s Mlfcellanits,1,Roujfeau’s Mlfcellanits
See Ignowl£s and Jus,1,Ignowl£s and Jus
See Med-icinE'/Wi?*,1,Med-icinE'/Wi?*
See Pimpinella,1,Pimpinella
"See Pin
dar",1,"Pin
dar"
See Turning,1,Turning
See Syracuse),1,Syracuse)
See Wire- Drawing,1,Wire- Drawing
See Government,1,Government
See Jacea,1,Jacea
"See Froth-
Spit",1,"Froth-
Spit"
See CCXIII,1,CCXIII
See Clypeola,1,Clypeola
See Virgil,1,Virgil
See Black aQ,1,Black aQ
See I,1,I
See Point,1,Point
"See alfo Dryden’s Alexander’s Feaff^
(b) See Virg",1,"alfo Dryden’s Alexander’s Feaff^
(b) Virg"
See Thaw,1,Thaw
"See Mira
cle and Prophecy",1,"Mira
cle and Prophecy"
"See Dic
tionary",1,"Dic
tionary"
See Wheat,1,Wheat
"See An a
tomy",1,"An a
tomy"
"See Canal and (Inland) Na
vigation",1,"Canal and (Inland) Na
vigation"
"See the
article Battle",1,"the
article Battle"
See Ape and Si mi a,1,Ape and Si mi a
See Socagk,1,Socagk
"See A~
stronomy-/kJ«",1,"A~
stronomy-/kJ«"
See Medicine-/«</<?,1,Medicine-/«</<?
See Scots Guards,1,Scots Guards
See Repulsion,1,Repulsion
See 407,1,407
See Jersey,1,Jersey
See Hebron,1,Hebron
"See Geography ;
",1,"Geography ;
"
See Mofheim,1,Mofheim
See Aerostation and Air-Balloon,1,Aerostation and Air-Balloon
See the article Saphon,1,the article Saphon
See Bril- ftudent of the Temple; but not relifhing the law,1,Bril- ftudent of the Temple; but not relifhing the law
See Tyndale,1,Tyndale
"See more
on the fubjedb of comets by Sir Ifaac",1,"more
on the fubjedb of comets by Sir Ifaac"
"See Rainbow
(Lunar)",1,"Rainbow
(Lunar)"
See on this fubjeft Phil,1,on this fubjeft Phil
See Edin- fuffers for ft,1,Edin- fuffers for ft
See Amu/ti-Flower,1,Amu/ti-Flower
See the fecond example following,1,the fecond example following
See Com pan v,1,Com pan v
See Chemistry-//?^*:,1,Chemistry-//?^*:
